"Step","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MIN","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MAX"
"53252","16139.8984375","16139.8984375","16139.8984375"
"53273","16259.125","16259.125","16259.125"
"53285","16331.0458984375","16331.0458984375","16331.0458984375"
"53295","16254.1953125","16254.1953125","16254.1953125"
"53320","16780.75390625","16780.75390625","16780.75390625"
"53329","16290.224609375","16290.224609375","16290.224609375"
"53358","16525.533203125","16525.533203125","16525.533203125"
"53369","16167.32421875","16167.32421875","16167.32421875"
"53375","16094.640625","16094.640625","16094.640625"
"53381","16497.15625","16497.15625","16497.15625"
"53387","16497.0078125","16497.0078125","16497.0078125"
"53395","16270.515625","16270.515625","16270.515625"
"53398","16324.056640625","16324.056640625","16324.056640625"
"53399","16731.060546875","16731.060546875","16731.060546875"
"53404","15554.658203125","15554.658203125","15554.658203125"
"53407","16175.90234375","16175.90234375","16175.90234375"
"53427","16102.35546875","16102.35546875","16102.35546875"
"53448","16651.375","16651.375","16651.375"
"53453","16722.240234375","16722.240234375","16722.240234375"
"53460","16544.861328125","16544.861328125","16544.861328125"
"53483","16533.4375","16533.4375","16533.4375"
"53489","16554.912109375","16554.912109375","16554.912109375"
"53494","16353.71484375","16353.71484375","16353.71484375"
"53503","16395.80078125","16395.80078125","16395.80078125"
"53505","16188.990234375","16188.990234375","16188.990234375"
"53510","15728.994140625","15728.994140625","15728.994140625"
"53511","16643.578125","16643.578125","16643.578125"
"53521","16370.107421875","16370.107421875","16370.107421875"
"53538","16759.490234375","16759.490234375","16759.490234375"
"53541","16533.69921875","16533.69921875","16533.69921875"
"53550","16085.4306640625","16085.4306640625","16085.4306640625"
"53567","16170.333984375","16170.333984375","16170.333984375"
"53568","16433.3984375","16433.3984375","16433.3984375"
"53579","16395.1875","16395.1875","16395.1875"
"53586","16353.904296875","16353.904296875","16353.904296875"
"53589","16433.515625","16433.515625","16433.515625"
"53593","16630.0546875","16630.0546875","16630.0546875"
"53597","16274.029296875","16274.029296875","16274.029296875"
"53607","16540.53125","16540.53125","16540.53125"
"53628","16273.767578125","16273.767578125","16273.767578125"
"53632","16340.767578125","16340.767578125","16340.767578125"
"53634","16182.9619140625","16182.9619140625","16182.9619140625"
"53641","16131.0078125","16131.0078125","16131.0078125"
"53671","16552.1484375","16552.1484375","16552.1484375"
"53673","16716.078125","16716.078125","16716.078125"
"53684","16650.828125","16650.828125","16650.828125"
"53686","16963.25390625","16963.25390625","16963.25390625"
"53687","16708.029296875","16708.029296875","16708.029296875"
"53690","16575.662109375","16575.662109375","16575.662109375"
"53720","15844.9248046875","15844.9248046875","15844.9248046875"
"53738","16682.974609375","16682.974609375","16682.974609375"
"53743","16302.3671875","16302.3671875","16302.3671875"
"53771","16425.73828125","16425.73828125","16425.73828125"
"53795","16095.0703125","16095.0703125","16095.0703125"
"53796","16503.37890625","16503.37890625","16503.37890625"
"53799","16205.115234375","16205.115234375","16205.115234375"
"53811","15777.013671875","15777.013671875","15777.013671875"
"53823","16280.9833984375","16280.9833984375","16280.9833984375"
"53830","16690.23046875","16690.23046875","16690.23046875"
"53836","16615.365234375","16615.365234375","16615.365234375"
"53854","16377.580078125","16377.580078125","16377.580078125"
"53885","16252.6748046875","16252.6748046875","16252.6748046875"
"53898","16185.791015625","16185.791015625","16185.791015625"
"53904","15963.2626953125","15963.2626953125","15963.2626953125"
"53916","16259.201171875","16259.201171875","16259.201171875"
"53917","16506.498046875","16506.498046875","16506.498046875"
"53918","16359.037109375","16359.037109375","16359.037109375"
"53942","16372.029296875","16372.029296875","16372.029296875"
"53943","16121.65625","16121.65625","16121.65625"
"53963","16140.126953125","16140.126953125","16140.126953125"
"53972","16510.25","16510.25","16510.25"
"53974","16823.375","16823.375","16823.375"
"53978","16287.619140625","16287.619140625","16287.619140625"
"53987","16343.0498046875","16343.0498046875","16343.0498046875"
"53988","16364.53515625","16364.53515625","16364.53515625"
"54019","16672.47265625","16672.47265625","16672.47265625"
"54022","16097.646484375","16097.646484375","16097.646484375"
"54031","16437.287109375","16437.287109375","16437.287109375"
"54070","16600.564453125","16600.564453125","16600.564453125"
"54088","15894.45703125","15894.45703125","15894.45703125"
"54101","16712.796875","16712.796875","16712.796875"
"54103","16113.40234375","16113.40234375","16113.40234375"
"54106","16424.283203125","16424.283203125","16424.283203125"
"54122","16408.43359375","16408.43359375","16408.43359375"
"54123","15822.34765625","15822.34765625","15822.34765625"
"54130","16160.626953125","16160.626953125","16160.626953125"
"54144","16592.8984375","16592.8984375","16592.8984375"
"54152","16170.14453125","16170.14453125","16170.14453125"
"54155","16407.95703125","16407.95703125","16407.95703125"
"54160","16709.90234375","16709.90234375","16709.90234375"
"54162","16428.138671875","16428.138671875","16428.138671875"
"54164","16104.009765625","16104.009765625","16104.009765625"
"54172","16207.0234375","16207.0234375","16207.0234375"
"54183","17154.59375","17154.59375","17154.59375"
"54186","16025.29296875","16025.29296875","16025.29296875"
"54211","16493.03515625","16493.03515625","16493.03515625"
"54213","16031.4169921875","16031.4169921875","16031.4169921875"
"54215","16669.05078125","16669.05078125","16669.05078125"
"54218","16405.634765625","16405.634765625","16405.634765625"
"54237","16186.865234375","16186.865234375","16186.865234375"
"54246","16577.6484375","16577.6484375","16577.6484375"
"54255","16482.146484375","16482.146484375","16482.146484375"
"54270","16330.220703125","16330.220703125","16330.220703125"
"54279","16437.345703125","16437.345703125","16437.345703125"
"54280","16743.751953125","16743.751953125","16743.751953125"
"54285","16502.85546875","16502.85546875","16502.85546875"
"54286","15932.69140625","15932.69140625","15932.69140625"
"54291","16385.587890625","16385.587890625","16385.587890625"
"54319","16079.00390625","16079.00390625","16079.00390625"
"54325","16659.6328125","16659.6328125","16659.6328125"
"54330","16008.90625","16008.90625","16008.90625"
"54352","16377.33203125","16377.33203125","16377.33203125"
"54356","16346.8984375","16346.8984375","16346.8984375"
"54357","16241.3349609375","16241.3349609375","16241.3349609375"
"54358","16182.744140625","16182.744140625","16182.744140625"
"54362","16291.443359375","16291.443359375","16291.443359375"
"54370","16658.7265625","16658.7265625","16658.7265625"
"54378","16612.818359375","16612.818359375","16612.818359375"
"54397","16336.970703125","16336.970703125","16336.970703125"
"54399","16481.3984375","16481.3984375","16481.3984375"
"54400","16148.654296875","16148.654296875","16148.654296875"
"54403","16298.63671875","16298.63671875","16298.63671875"
"54414","16412.439453125","16412.439453125","16412.439453125"
"54416","16108.623046875","16108.623046875","16108.623046875"
"54433","16377.6376953125","16377.6376953125","16377.6376953125"
"54442","16098.990234375","16098.990234375","16098.990234375"
"54443","16123.55078125","16123.55078125","16123.55078125"
"54451","16937.873046875","16937.873046875","16937.873046875"
"54461","16079.802734375","16079.802734375","16079.802734375"
"54470","16097.220703125","16097.220703125","16097.220703125"
"54474","16313.96484375","16313.96484375","16313.96484375"
"54482","16498.2578125","16498.2578125","16498.2578125"
"54507","16537.001953125","16537.001953125","16537.001953125"
"54513","16540.4453125","16540.4453125","16540.4453125"
"54530","16968.802734375","16968.802734375","16968.802734375"
"54532","16016.5537109375","16016.5537109375","16016.5537109375"
"54558","16282.744140625","16282.744140625","16282.744140625"
"54562","16322.453125","16322.453125","16322.453125"
"54564","16361.373046875","16361.373046875","16361.373046875"
"54584","15841.83984375","15841.83984375","15841.83984375"
"54597","16635.912109375","16635.912109375","16635.912109375"
"54605","16301.6083984375","16301.6083984375","16301.6083984375"
"54610","16410.3984375","16410.3984375","16410.3984375"
"54613","16097.9111328125","16097.9111328125","16097.9111328125"
"54616","16552.44140625","16552.44140625","16552.44140625"
"54670","16290.470703125","16290.470703125","16290.470703125"
"54675","16252.447265625","16252.447265625","16252.447265625"
"54687","16324.703125","16324.703125","16324.703125"
"54688","16315.720703125","16315.720703125","16315.720703125"
"54708","16243.46875","16243.46875","16243.46875"
"54719","15885.205078125","15885.205078125","15885.205078125"
"54725","16292.7314453125","16292.7314453125","16292.7314453125"
"54737","17076.9921875","17076.9921875","17076.9921875"
"54744","15755.884765625","15755.884765625","15755.884765625"
"54756","16154.6884765625","16154.6884765625","16154.6884765625"
"54775","16624.65625","16624.65625","16624.65625"
"54800","16561.69140625","16561.69140625","16561.69140625"
"54814","17020.60546875","17020.60546875","17020.60546875"
"54818","16429.265625","16429.265625","16429.265625"
"54825","16227.408203125","16227.408203125","16227.408203125"
"54846","16539.416015625","16539.416015625","16539.416015625"
"54847","16921.568359375","16921.568359375","16921.568359375"
"54852","16268.373046875","16268.373046875","16268.373046875"
"54854","15905.412109375","15905.412109375","15905.412109375"
"54865","16696.330078125","16696.330078125","16696.330078125"
"54894","16655.650390625","16655.650390625","16655.650390625"
"54897","16298.580078125","16298.580078125","16298.580078125"
"54911","16188.11328125","16188.11328125","16188.11328125"
"54912","16169.4306640625","16169.4306640625","16169.4306640625"
"54916","16366.681640625","16366.681640625","16366.681640625"
"54931","16524.36328125","16524.36328125","16524.36328125"
"54935","16567.197265625","16567.197265625","16567.197265625"
"54940","16634.130859375","16634.130859375","16634.130859375"
"54945","16894.484375","16894.484375","16894.484375"
"54959","16541.73046875","16541.73046875","16541.73046875"
"54960","16172.7919921875","16172.7919921875","16172.7919921875"
"55024","16290.1796875","16290.1796875","16290.1796875"
"55039","15830.564453125","15830.564453125","15830.564453125"
"55044","16867.171875","16867.171875","16867.171875"
"55047","16345.486328125","16345.486328125","16345.486328125"
"55052","16359.3662109375","16359.3662109375","16359.3662109375"
"55060","16514.98828125","16514.98828125","16514.98828125"
"55086","15817.671875","15817.671875","15817.671875"
"55090","16377.1796875","16377.1796875","16377.1796875"
"55109","16615.1875","16615.1875","16615.1875"
"55111","16359.98828125","16359.98828125","16359.98828125"
"55115","15795.251953125","15795.251953125","15795.251953125"
"55142","15960.576171875","15960.576171875","15960.576171875"
"55150","15730.0400390625","15730.0400390625","15730.0400390625"
"55163","16471.611328125","16471.611328125","16471.611328125"
"55164","16476.97265625","16476.97265625","16476.97265625"
"55165","16058.3759765625","16058.3759765625","16058.3759765625"
"55170","16827.57421875","16827.57421875","16827.57421875"
"55175","16339.9716796875","16339.9716796875","16339.9716796875"
"55203","16037.2275390625","16037.2275390625","16037.2275390625"
"55215","16075.83984375","16075.83984375","16075.83984375"
"55232","16418.001953125","16418.001953125","16418.001953125"
"55233","16694.26953125","16694.26953125","16694.26953125"
"55244","16441.49609375","16441.49609375","16441.49609375"
"55246","16844.77734375","16844.77734375","16844.77734375"
"55251","16289.806640625","16289.806640625","16289.806640625"
"55258","16191.873046875","16191.873046875","16191.873046875"
"55260","16057.3984375","16057.3984375","16057.3984375"
"55277","16335.3046875","16335.3046875","16335.3046875"
"55281","16720.4921875","16720.4921875","16720.4921875"
"55282","16733.97265625","16733.97265625","16733.97265625"
"55288","16548.87890625","16548.87890625","16548.87890625"
"55300","16378.2001953125","16378.2001953125","16378.2001953125"
"55301","15949.294921875","15949.294921875","15949.294921875"
"55304","16112.3095703125","16112.3095703125","16112.3095703125"
"55313","16265.80859375","16265.80859375","16265.80859375"
"55326","16565.1328125","16565.1328125","16565.1328125"
"55332","16408.8046875","16408.8046875","16408.8046875"
"55340","16262.41015625","16262.41015625","16262.41015625"
"55351","16082.9912109375","16082.9912109375","16082.9912109375"
"55357","16204.404296875","16204.404296875","16204.404296875"
"55359","16578.1640625","16578.1640625","16578.1640625"
"55396","16353.0966796875","16353.0966796875","16353.0966796875"
"55401","16287.13671875","16287.13671875","16287.13671875"
"55402","16467.13671875","16467.13671875","16467.13671875"
"55406","16338.8095703125","16338.8095703125","16338.8095703125"
"55418","16014.94921875","16014.94921875","16014.94921875"
"55420","16341.34375","16341.34375","16341.34375"
"55423","16084.42578125","16084.42578125","16084.42578125"
"55439","16786.73046875","16786.73046875","16786.73046875"
"55445","16291.572265625","16291.572265625","16291.572265625"
"55448","16392.96875","16392.96875","16392.96875"
"55453","16286.728515625","16286.728515625","16286.728515625"
"55459","16284.49609375","16284.49609375","16284.49609375"
"55460","16451.62890625","16451.62890625","16451.62890625"
"55468","16217.9453125","16217.9453125","16217.9453125"
"55475","16535.92578125","16535.92578125","16535.92578125"
"55477","16273.4345703125","16273.4345703125","16273.4345703125"
"55497","16610.46484375","16610.46484375","16610.46484375"
"55498","15930.802734375","15930.802734375","15930.802734375"
"55522","16563.31640625","16563.31640625","16563.31640625"
"55547","16004.87890625","16004.87890625","16004.87890625"
"55569","16807.26171875","16807.26171875","16807.26171875"
"55583","16387.11328125","16387.11328125","16387.11328125"
"55595","16437.025390625","16437.025390625","16437.025390625"
"55599","15810.00390625","15810.00390625","15810.00390625"
"55604","16068.52734375","16068.52734375","16068.52734375"
"55605","16177.8759765625","16177.8759765625","16177.8759765625"
"55612","17094.3046875","17094.3046875","17094.3046875"
"55640","16310.6416015625","16310.6416015625","16310.6416015625"
"55644","16549.35546875","16549.35546875","16549.35546875"
"55645","16424.84375","16424.84375","16424.84375"
"55653","15744.142578125","15744.142578125","15744.142578125"
"55659","16158.986328125","16158.986328125","16158.986328125"
"55662","16341.3515625","16341.3515625","16341.3515625"
"55670","16391.86328125","16391.86328125","16391.86328125"
"55682","16692.8046875","16692.8046875","16692.8046875"
"55684","16130.787109375","16130.787109375","16130.787109375"
"55697","16507.48046875","16507.48046875","16507.48046875"
"55709","16554.70703125","16554.70703125","16554.70703125"
"55719","16178.447265625","16178.447265625","16178.447265625"
"55722","16120.54296875","16120.54296875","16120.54296875"
"55724","16503.1796875","16503.1796875","16503.1796875"
"55729","16405.23046875","16405.23046875","16405.23046875"
"55743","16810.33984375","16810.33984375","16810.33984375"
"55769","16584.6875","16584.6875","16584.6875"
"55770","15969.595703125","15969.595703125","15969.595703125"
"55771","16206.51171875","16206.51171875","16206.51171875"
"55782","16302.75390625","16302.75390625","16302.75390625"
"55816","16469.388671875","16469.388671875","16469.388671875"
"55831","16302.2607421875","16302.2607421875","16302.2607421875"
"55845","16701.1328125","16701.1328125","16701.1328125"
"55854","16569.546875","16569.546875","16569.546875"
"55862","16583.5625","16583.5625","16583.5625"
"55893","16818.416015625","16818.416015625","16818.416015625"
"55897","16478.6640625","16478.6640625","16478.6640625"
"55921","15901.8798828125","15901.8798828125","15901.8798828125"
"55922","16531.43359375","16531.43359375","16531.43359375"
"55924","16044.392578125","16044.392578125","16044.392578125"
"55931","16289.892578125","16289.892578125","16289.892578125"
"55939","16207.703125","16207.703125","16207.703125"
"55945","16770.365234375","16770.365234375","16770.365234375"
"55949","16410.185546875","16410.185546875","16410.185546875"
"55950","16657.64453125","16657.64453125","16657.64453125"
"55951","16212.5400390625","16212.5400390625","16212.5400390625"
"55952","16025.033203125","16025.033203125","16025.033203125"
"55959","16495.9375","16495.9375","16495.9375"
"55997","16174.6962890625","16174.6962890625","16174.6962890625"
"56021","16407.3671875","16407.3671875","16407.3671875"
"56028","16037.814453125","16037.814453125","16037.814453125"
"56033","16306.14453125","16306.14453125","16306.14453125"
"56034","16001.47265625","16001.47265625","16001.47265625"
"56049","16530.998046875","16530.998046875","16530.998046875"
"56058","15903.884765625","15903.884765625","15903.884765625"
"56061","16716.50390625","16716.50390625","16716.50390625"
"56062","16394.8125","16394.8125","16394.8125"
"56066","16711.609375","16711.609375","16711.609375"
"56072","16498.828125","16498.828125","16498.828125"
"56075","16690.8203125","16690.8203125","16690.8203125"
"56076","16244.6630859375","16244.6630859375","16244.6630859375"
"56083","16471.55859375","16471.55859375","16471.55859375"
"56100","16164.357421875","16164.357421875","16164.357421875"
"56145","16242.70703125","16242.70703125","16242.70703125"
"56168","16613.8046875","16613.8046875","16613.8046875"
"56187","16352.205078125","16352.205078125","16352.205078125"
"56196","16191.7421875","16191.7421875","16191.7421875"
"56203","16178.57421875","16178.57421875","16178.57421875"
"56210","16047.453125","16047.453125","16047.453125"
"56215","16127.759765625","16127.759765625","16127.759765625"
"56221","16623.828125","16623.828125","16623.828125"
"56224","15897.505859375","15897.505859375","15897.505859375"
"56226","16194.33984375","16194.33984375","16194.33984375"
"56244","16036.935546875","16036.935546875","16036.935546875"
"56249","16438.388671875","16438.388671875","16438.388671875"
"56255","16470.75","16470.75","16470.75"
"56257","16642.02734375","16642.02734375","16642.02734375"
"56283","16936.46484375","16936.46484375","16936.46484375"
"56284","16903.630859375","16903.630859375","16903.630859375"
"56287","16316.103515625","16316.103515625","16316.103515625"
"56297","16353.2841796875","16353.2841796875","16353.2841796875"
"56332","16625.76171875","16625.76171875","16625.76171875"
"56342","17064.96484375","17064.96484375","17064.96484375"
"56345","16504.361328125","16504.361328125","16504.361328125"
"56346","16468.5625","16468.5625","16468.5625"
"56366","16635.28515625","16635.28515625","16635.28515625"
"56380","16848.20703125","16848.20703125","16848.20703125"
"56392","16658.18359375","16658.18359375","16658.18359375"
"56421","16937.33984375","16937.33984375","16937.33984375"
"56423","15714.7421875","15714.7421875","15714.7421875"
"56424","16281.44921875","16281.44921875","16281.44921875"
"56428","16624.41796875","16624.41796875","16624.41796875"
"56432","16749.8828125","16749.8828125","16749.8828125"
"56439","16108.3134765625","16108.3134765625","16108.3134765625"
"56441","16030.2744140625","16030.2744140625","16030.2744140625"
"56442","16569.671875","16569.671875","16569.671875"
"56455","16281.912109375","16281.912109375","16281.912109375"
"56464","16821.46484375","16821.46484375","16821.46484375"
"56478","15661.30078125","15661.30078125","15661.30078125"
"56491","17010.482421875","17010.482421875","17010.482421875"
"56514","16475.1796875","16475.1796875","16475.1796875"
"56546","16459.224609375","16459.224609375","16459.224609375"
"56560","16321.58203125","16321.58203125","16321.58203125"
"56562","16415.3828125","16415.3828125","16415.3828125"
"56568","16242.61328125","16242.61328125","16242.61328125"
"56579","15619.30078125","15619.30078125","15619.30078125"
"56589","16154.6728515625","16154.6728515625","16154.6728515625"
"56613","16362.310546875","16362.310546875","16362.310546875"
"56628","16677.02734375","16677.02734375","16677.02734375"
"56648","15973.01171875","15973.01171875","15973.01171875"
"56661","16888.544921875","16888.544921875","16888.544921875"
"56673","16099.005859375","16099.005859375","16099.005859375"
"56690","16187.197265625","16187.197265625","16187.197265625"
"56705","16179.2041015625","16179.2041015625","16179.2041015625"
"56710","16920.81640625","16920.81640625","16920.81640625"
"56715","16191.3505859375","16191.3505859375","16191.3505859375"
"56718","16409.052734375","16409.052734375","16409.052734375"
"56726","16381.021484375","16381.021484375","16381.021484375"
"56728","16848.73046875","16848.73046875","16848.73046875"
"56733","16780.30859375","16780.30859375","16780.30859375"
"56736","16122.2177734375","16122.2177734375","16122.2177734375"
"56741","16389.08203125","16389.08203125","16389.08203125"
"56745","16431.701171875","16431.701171875","16431.701171875"
"56747","16303.779296875","16303.779296875","16303.779296875"
"56748","16813.22265625","16813.22265625","16813.22265625"
"56776","16545.626953125","16545.626953125","16545.626953125"
"56791","16502.05859375","16502.05859375","16502.05859375"
"56807","16476.630859375","16476.630859375","16476.630859375"
"56814","16340.39453125","16340.39453125","16340.39453125"
"56826","16423.49609375","16423.49609375","16423.49609375"
"56831","16214.435546875","16214.435546875","16214.435546875"
"56838","16791.390625","16791.390625","16791.390625"
"56845","16438.28515625","16438.28515625","16438.28515625"
"56854","16449.291015625","16449.291015625","16449.291015625"
"56860","15563.978515625","15563.978515625","15563.978515625"
"56866","16572.818359375","16572.818359375","16572.818359375"
"56872","16638.3671875","16638.3671875","16638.3671875"
"56883","16393.962890625","16393.962890625","16393.962890625"
"56909","16676.537109375","16676.537109375","16676.537109375"
"56932","17089.513671875","17089.513671875","17089.513671875"
"56935","15968.8134765625","15968.8134765625","15968.8134765625"
"56941","16475.392578125","16475.392578125","16475.392578125"
"56953","16561.896484375","16561.896484375","16561.896484375"
"56965","16924.65234375","16924.65234375","16924.65234375"
"56971","16296.76953125","16296.76953125","16296.76953125"
"56976","17071.02734375","17071.02734375","17071.02734375"
"56980","16689.77734375","16689.77734375","16689.77734375"
"56983","16616.703125","16616.703125","16616.703125"
"56987","16617.537109375","16617.537109375","16617.537109375"
"57009","16515.234375","16515.234375","16515.234375"
"57032","16387.8515625","16387.8515625","16387.8515625"
"57036","16273.8671875","16273.8671875","16273.8671875"
"57044","16557.580078125","16557.580078125","16557.580078125"
"57052","16334.919921875","16334.919921875","16334.919921875"
"57064","16740.787109375","16740.787109375","16740.787109375"
"57072","16725.98828125","16725.98828125","16725.98828125"
"57110","16341.3359375","16341.3359375","16341.3359375"
"57117","16354.25390625","16354.25390625","16354.25390625"
"57149","16086.685546875","16086.685546875","16086.685546875"
"57169","16034.0556640625","16034.0556640625","16034.0556640625"
"57175","16082.5791015625","16082.5791015625","16082.5791015625"
"57206","16465.123046875","16465.123046875","16465.123046875"
"57207","16414.875","16414.875","16414.875"
"57208","16521.669921875","16521.669921875","16521.669921875"
"57210","16307.126953125","16307.126953125","16307.126953125"
"57215","15978.8076171875","15978.8076171875","15978.8076171875"
"57219","15864.2724609375","15864.2724609375","15864.2724609375"
"57221","16524.123046875","16524.123046875","16524.123046875"
"57227","16292.181640625","16292.181640625","16292.181640625"
"57231","16915.9296875","16915.9296875","16915.9296875"
"57248","16586.05078125","16586.05078125","16586.05078125"
"57250","16504.32421875","16504.32421875","16504.32421875"
"57266","16750.001953125","16750.001953125","16750.001953125"
"57267","16458.4140625","16458.4140625","16458.4140625"
"57280","16427.607421875","16427.607421875","16427.607421875"
"57297","16400.466796875","16400.466796875","16400.466796875"
"57300","16297.9521484375","16297.9521484375","16297.9521484375"
"57304","16787.95703125","16787.95703125","16787.95703125"
"57314","16695.78125","16695.78125","16695.78125"
"57341","16304.564453125","16304.564453125","16304.564453125"
"57363","16775.796875","16775.796875","16775.796875"
"57365","16515.1328125","16515.1328125","16515.1328125"
"57373","16351.4140625","16351.4140625","16351.4140625"
"57389","16397.1875","16397.1875","16397.1875"
"57401","16524.96484375","16524.96484375","16524.96484375"
"57410","16415.48828125","16415.48828125","16415.48828125"
"57412","16090.8525390625","16090.8525390625","16090.8525390625"
"57419","16413.810546875","16413.810546875","16413.810546875"
"57426","16687.515625","16687.515625","16687.515625"
"57427","16310.013671875","16310.013671875","16310.013671875"
"57433","16528.84765625","16528.84765625","16528.84765625"
"57445","16586.203125","16586.203125","16586.203125"
"57463","16454.341796875","16454.341796875","16454.341796875"
"57465","16576.720703125","16576.720703125","16576.720703125"
"57476","16227.701171875","16227.701171875","16227.701171875"
"57488","17105.08984375","17105.08984375","17105.08984375"
"57495","16340.1484375","16340.1484375","16340.1484375"
"57500","16714.26953125","16714.26953125","16714.26953125"
"57513","16749.4609375","16749.4609375","16749.4609375"
"57526","16311.0634765625","16311.0634765625","16311.0634765625"
"57537","16777.197265625","16777.197265625","16777.197265625"
"57538","16305.1962890625","16305.1962890625","16305.1962890625"
"57552","16062.689453125","16062.689453125","16062.689453125"
"57557","16306.927734375","16306.927734375","16306.927734375"
"57565","16349.2646484375","16349.2646484375","16349.2646484375"
"57580","16732.697265625","16732.697265625","16732.697265625"
"57606","16582.08984375","16582.08984375","16582.08984375"
"57632","16591.75","16591.75","16591.75"
"57667","16418.29296875","16418.29296875","16418.29296875"
"57674","16362.5693359375","16362.5693359375","16362.5693359375"
"57675","16781.29296875","16781.29296875","16781.29296875"
"57684","16304.71484375","16304.71484375","16304.71484375"
"57731","16366.04296875","16366.04296875","16366.04296875"
"57741","16740.955078125","16740.955078125","16740.955078125"
"57752","16029.189453125","16029.189453125","16029.189453125"
"57758","16371.03125","16371.03125","16371.03125"
"57759","16394.560546875","16394.560546875","16394.560546875"
"57789","16401.87109375","16401.87109375","16401.87109375"
"57795","16681.91796875","16681.91796875","16681.91796875"
"57830","16105.4296875","16105.4296875","16105.4296875"
"57871","16546.31640625","16546.31640625","16546.31640625"
"57876","16662.2265625","16662.2265625","16662.2265625"
"57907","16429.3359375","16429.3359375","16429.3359375"
"57910","16338.6640625","16338.6640625","16338.6640625"
"57918","16340.3037109375","16340.3037109375","16340.3037109375"
"57924","16945.08984375","16945.08984375","16945.08984375"
"57934","16547.46875","16547.46875","16547.46875"
"57940","16045.443359375","16045.443359375","16045.443359375"
"57949","16101.017578125","16101.017578125","16101.017578125"
"58014","16556.77734375","16556.77734375","16556.77734375"
"58019","16552.94921875","16552.94921875","16552.94921875"
"58038","16050.6875","16050.6875","16050.6875"
"58047","16621.609375","16621.609375","16621.609375"
"58068","16507.734375","16507.734375","16507.734375"
"58088","16475.119140625","16475.119140625","16475.119140625"
"58091","16527.837890625","16527.837890625","16527.837890625"
"58095","16884.0859375","16884.0859375","16884.0859375"
"58111","16308.5947265625","16308.5947265625","16308.5947265625"
"58115","16024.484375","16024.484375","16024.484375"
"58120","16309.693359375","16309.693359375","16309.693359375"
"58146","16596.91015625","16596.91015625","16596.91015625"
"58166","16570.421875","16570.421875","16570.421875"
"58182","16319.2333984375","16319.2333984375","16319.2333984375"
"58185","16559.4140625","16559.4140625","16559.4140625"
"58195","17116.744140625","17116.744140625","17116.744140625"
"58205","16456.892578125","16456.892578125","16456.892578125"
"58208","16992.30078125","16992.30078125","16992.30078125"
"58228","16199.46484375","16199.46484375","16199.46484375"
"58255","16312.505859375","16312.505859375","16312.505859375"
"58260","16825.28515625","16825.28515625","16825.28515625"
"58263","16162.49609375","16162.49609375","16162.49609375"
"58288","16691.8515625","16691.8515625","16691.8515625"
"58307","16723.46484375","16723.46484375","16723.46484375"
"58308","16617.818359375","16617.818359375","16617.818359375"
"58316","16760.10546875","16760.10546875","16760.10546875"
"58320","16578.634765625","16578.634765625","16578.634765625"
"58335","15588.5390625","15588.5390625","15588.5390625"
"58339","16539.98046875","16539.98046875","16539.98046875"
"58366","16313.9990234375","16313.9990234375","16313.9990234375"
"58369","16307.068359375","16307.068359375","16307.068359375"
"58372","16303.4443359375","16303.4443359375","16303.4443359375"
"58381","16242.26171875","16242.26171875","16242.26171875"
"58387","16385.388671875","16385.388671875","16385.388671875"
"58400","16703.5078125","16703.5078125","16703.5078125"
"58401","16361.529296875","16361.529296875","16361.529296875"
"58405","16462.998046875","16462.998046875","16462.998046875"
"58406","16802.927734375","16802.927734375","16802.927734375"
"58421","16037.74609375","16037.74609375","16037.74609375"
"58422","16684.595703125","16684.595703125","16684.595703125"
"58429","16128.595703125","16128.595703125","16128.595703125"
"58443","16721.62109375","16721.62109375","16721.62109375"
"58454","16352.3271484375","16352.3271484375","16352.3271484375"
"58464","16431.919921875","16431.919921875","16431.919921875"
"58465","16691.6640625","16691.6640625","16691.6640625"
"58472","16723.25390625","16723.25390625","16723.25390625"
"58473","16780.52734375","16780.52734375","16780.52734375"
"58485","16497.095703125","16497.095703125","16497.095703125"
"58490","16341.6328125","16341.6328125","16341.6328125"
"58493","16493.24609375","16493.24609375","16493.24609375"
"58510","16225.08203125","16225.08203125","16225.08203125"
"58520","16377.7236328125","16377.7236328125","16377.7236328125"
"58521","16474.34375","16474.34375","16474.34375"
"58527","16454.271484375","16454.271484375","16454.271484375"
"58548","16394.236328125","16394.236328125","16394.236328125"
"58550","16295.05859375","16295.05859375","16295.05859375"
"58570","16486.4453125","16486.4453125","16486.4453125"
"58583","16351.33984375","16351.33984375","16351.33984375"
"58589","16297.677734375","16297.677734375","16297.677734375"
"58591","16380.1357421875","16380.1357421875","16380.1357421875"
"58606","16505.783203125","16505.783203125","16505.783203125"
"58614","16403.595703125","16403.595703125","16403.595703125"
"58623","16674.07421875","16674.07421875","16674.07421875"
"58635","16255.939453125","16255.939453125","16255.939453125"
"58665","16103.626953125","16103.626953125","16103.626953125"
"58673","15849.505859375","15849.505859375","15849.505859375"
"58675","16201.39453125","16201.39453125","16201.39453125"
"58677","16667.873046875","16667.873046875","16667.873046875"
"58678","16384.21484375","16384.21484375","16384.21484375"
"58717","16292.564453125","16292.564453125","16292.564453125"
"58748","16290.3876953125","16290.3876953125","16290.3876953125"
"58750","15867.9375","15867.9375","15867.9375"
