"Step","dual_nyc_man_south_no_info_paper_v2_mode0 - combined/total_reward","dual_nyc_man_south_no_info_paper_v2_mode0 - combined/total_reward__MIN","dual_nyc_man_south_no_info_paper_v2_mode0 - combined/total_reward__MAX"
"28710","18290.73324531025","18290.73324531025","18290.73324531025"
"28716","17875.311993312243","17875.311993312243","17875.311993312243"
"28720","18336.7680963481","18336.7680963481","18336.7680963481"
"28754","18123.915732600733","18123.915732600733","18123.915732600733"
"28805","18020.03156673882","18020.03156673882","18020.03156673882"
"28824","18186.568883699634","18186.568883699634","18186.568883699634"
"28842","18441.213811771566","18441.213811771566","18441.213811771566"
"28850","17392.614652847155","17392.614652847155","17392.614652847155"
"28865","17615.18361027861","17615.18361027861","17615.18361027861"
"28874","18228.221755328006","18228.221755328006","18228.221755328006"
"28916","17891.326781968033","17891.326781968033","17891.326781968033"
"28938","17791.55866128316","17791.55866128316","17791.55866128316"
"28987","17711.785893967146","17711.785893967146","17711.785893967146"
"28992","17652.21106149406","17652.21106149406","17652.21106149406"
"29003","18120.459996170495","18120.459996170495","18120.459996170495"
"29006","17958.22019094794","17958.22019094794","17958.22019094794"
"29010","18122.146691863698","18122.146691863698","18122.146691863698"
"29020","17828.176404373407","17828.176404373407","17828.176404373407"
"29021","18183.413146353647","18183.413146353647","18183.413146353647"
"29025","17537.533321567324","17537.533321567324","17537.533321567324"
"29058","17868.46626959152","17868.46626959152","17868.46626959152"
"29064","18609.64658710734","18609.64658710734","18609.64658710734"
"29066","17850.339329059832","17850.339329059832","17850.339329059832"
"29075","18077.980073482075","18077.980073482075","18077.980073482075"
"29089","18429.818989815743","18429.818989815743","18429.818989815743"
"29095","17940.923873792875","17940.923873792875","17940.923873792875"
"29103","18191.606499223002","18191.606499223002","18191.606499223002"
"29111","18029.790572344325","18029.790572344325","18029.790572344325"
"29131","18132.428323149077","18132.428323149077","18132.428323149077"
"29156","18421.59467882118","18421.59467882118","18421.59467882118"
"29161","17969.33919921745","17969.33919921745","17969.33919921745"
"29171","18280.406729825732","18280.406729825732","18280.406729825732"
"29174","18579.64938739039","18579.64938739039","18579.64938739039"
"29240","17839.38387162837","17839.38387162837","17839.38387162837"
"29263","18190.3666466589","18190.3666466589","18190.3666466589"
"29271","18379.397909701416","18379.397909701416","18379.397909701416"
"29273","18032.994177738932","18032.994177738932","18032.994177738932"
"29292","17937.306251498507","17937.306251498507","17937.306251498507"
"29305","18126.110765762016","18126.110765762016","18126.110765762016"
"29320","17773.832116522368","17773.832116522368","17773.832116522368"
"29324","17911.06687057387","17911.06687057387","17911.06687057387"
"29344","18056.41117754468","18056.41117754468","18056.41117754468"
"29381","17793.63382950383","17793.63382950383","17793.63382950383"
"29422","18347.936712759467","18347.936712759467","18347.936712759467"
"29459","18176.466691530695","18176.466691530695","18176.466691530695"
"29471","18043.653341214344","18043.653341214344","18043.653341214344"
"29472","17864.57803174603","17864.57803174603","17864.57803174603"
"29474","18185.688247391496","18185.688247391496","18185.688247391496"
"29500","18126.854069680325","18126.854069680325","18126.854069680325"
"29573","18349.5713544511","18349.5713544511","18349.5713544511"
"29581","17592.224972027976","17592.224972027976","17592.224972027976"
"29582","17901.920428182933","17901.920428182933","17901.920428182933"
"29583","18062.57780427906","18062.57780427906","18062.57780427906"
"29584","17907.263971805973","17907.263971805973","17907.263971805973"
"29585","18064.48762676213","18064.48762676213","18064.48762676213"
"29604","17791.67460883561","17791.67460883561","17791.67460883561"
"29608","17842.066487179487","17842.066487179487","17842.066487179487"
"29609","18357.6560488678","18357.6560488678","18357.6560488678"
"29620","17632.309900321903","17632.309900321903","17632.309900321903"
"29624","18056.986806415807","18056.986806415807","18056.986806415807"
"29639","18291.110642496395","18291.110642496395","18291.110642496395"
"29681","18526.651201465203","18526.651201465203","18526.651201465203"
"29692","17601.080503191253","17601.080503191253","17601.080503191253"
"29708","17810.974211122215","17810.974211122215","17810.974211122215"
"29711","18158.542121045622","18158.542121045622","18158.542121045622"
"29712","17959.252094794094","17959.252094794094","17959.252094794094"
"29713","17971.920115412366","17971.920115412366","17971.920115412366"
"29714","18283.9205971806","18283.9205971806","18283.9205971806"
"29728","17849.547805971808","17849.547805971808","17849.547805971808"
"29749","17810.80073659674","17810.80073659674","17810.80073659674"
"29781","18161.972824148077","18161.972824148077","18161.972824148077"
"29783","17667.783495892996","17667.783495892996","17667.783495892996"
"29786","18086.96143764569","18086.96143764569","18086.96143764569"
"29796","18201.387331612837","18201.387331612837","18201.387331612837"
"29798","17989.328310162065","17989.328310162065","17989.328310162065"
"29806","17648.056401653907","17648.056401653907","17648.056401653907"
"29820","17379.874200688202","17379.874200688202","17379.874200688202"
"29832","17557.693556804308","17557.693556804308","17557.693556804308"
"29854","18012.99117080142","18012.99117080142","18012.99117080142"
"29890","18327.099501526252","18327.099501526252","18327.099501526252"
"29904","18155.826804279055","18155.826804279055","18155.826804279055"
"29925","18261.511284021537","18261.511284021537","18261.511284021537"
"29930","17348.774333000336","17348.774333000336","17348.774333000336"
"29932","18074.118435564436","18074.118435564436","18074.118435564436"
"29962","17696.82907786658","17696.82907786658","17696.82907786658"
"29998","18122.484663836167","18122.484663836167","18122.484663836167"
"30037","17580.64998038073","17580.64998038073","17580.64998038073"
"30051","18170.923759213012","18170.923759213012","18170.923759213012"
"30052","17872.160272311026","17872.160272311026","17872.160272311026"
"30068","18038.401766677773","18038.401766677773","18038.401766677773"
"30071","18203.37046825397","18203.37046825397","18203.37046825397"
"30098","17358.06716888667","17358.06716888667","17358.06716888667"
"30102","18660.772781773783","18660.772781773783","18660.772781773783"
"30103","17952.336954600956","17952.336954600956","17952.336954600956"
"30105","17228.281746253746","17228.281746253746","17228.281746253746"
"30123","17895.012566822064","17895.012566822064","17895.012566822064"
"30159","18237.727893856147","18237.727893856147","18237.727893856147"
"30175","17836.97373798424","17836.97373798424","17836.97373798424"
"30188","18399.07126345877","18399.07126345877","18399.07126345877"
"30207","17471.880902985904","17471.880902985904","17471.880902985904"
"30231","17916.66048210123","17916.66048210123","17916.66048210123"
"30249","18114.522711344216","18114.522711344216","18114.522711344216"
"30273","18093.04288794539","18093.04288794539","18093.04288794539"
"30324","18148.72513533689","18148.72513533689","18148.72513533689"
"30367","17829.942417582417","17829.942417582417","17829.942417582417"
"30377","18194.504967032968","18194.504967032968","18194.504967032968"
"30378","18151.064365273618","18151.064365273618","18151.064365273618"
"30394","17644.736055611058","17644.736055611058","17644.736055611058"
"30458","17902.080189449443","17902.080189449443","17902.080189449443"
"30461","18169.334674270176","18169.334674270176","18169.334674270176"
"30468","18270.798694305697","18270.798694305697","18270.798694305697"
"30476","17675.290575063824","17675.290575063824","17675.290575063824"
"30479","18069.319482600735","18069.319482600735","18069.319482600735"
"30493","17906.902161172162","17906.902161172162","17906.902161172162"
"30529","18739.497266788763","18739.497266788763","18739.497266788763"
"30535","17298.251500666003","17298.251500666003","17298.251500666003"
"30552","18113.3426458264","18113.3426458264","18113.3426458264"
"30567","17957.399853563104","17957.399853563104","17957.399853563104"
"30572","17777.526408036414","17777.526408036414","17777.526408036414"
"30574","18585.014002608503","18585.014002608503","18585.014002608503"
"30585","17767.649725357976","17767.649725357976","17767.649725357976"
"30594","18210.69273803974","18210.69273803974","18210.69273803974"
"30603","17897.336910811413","17897.336910811413","17897.336910811413"
"30619","18596.216566239316","18596.216566239316","18596.216566239316"
"30624","17726.264015678767","17726.264015678767","17726.264015678767"
"30634","17708.083062049063","17708.083062049063","17708.083062049063"
"30666","18152.823153707406","18152.823153707406","18152.823153707406"
"30668","18317.93739757465","18317.93739757465","18317.93739757465"
"30697","17296.023381618383","17296.023381618383","17296.023381618383"
"30710","18543.25478715729","18543.25478715729","18543.25478715729"
"30750","18220.905258103012","18220.905258103012","18220.905258103012"
"30772","17941.032402181154","17941.032402181154","17941.032402181154"
"30802","18312.119101592856","18312.119101592856","18312.119101592856"
"30815","17891.187572066825","17891.187572066825","17891.187572066825"
"30825","17873.94189668665","17873.94189668665","17873.94189668665"
"30826","17645.55334343435","17645.55334343435","17645.55334343435"
"30831","18369.02707930958","18369.02707930958","18369.02707930958"
"30833","18494.581463758463","18494.581463758463","18494.581463758463"
"30835","17592.706761349764","17592.706761349764","17592.706761349764"
"30839","18346.97928693529","18346.97928693529","18346.97928693529"
"30845","17604.943967088468","17604.943967088468","17604.943967088468"
"30849","17981.761714951717","17981.761714951717","17981.761714951717"
"30879","17655.350833860586","17655.350833860586","17655.350833860586"
"30883","17766.84056954157","17766.84056954157","17766.84056954157"
"30921","17305.618820041076","17305.618820041076","17305.618820041076"
"30927","18649.529602980354","18649.529602980354","18649.529602980354"
"30979","18204.643233627485","18204.643233627485","18204.643233627485"
"30994","17588.324571595076","17588.324571595076","17588.324571595076"
"30995","18413.498501942504","18413.498501942504","18413.498501942504"
"31002","17763.7733982684","17763.7733982684","17763.7733982684"
"31005","18404.566500860252","18404.566500860252","18404.566500860252"
"31037","18184.531483627485","18184.531483627485","18184.531483627485"
"31066","18128.77111180487","18128.77111180487","18128.77111180487"
"31078","17585.00568659119","17585.00568659119","17585.00568659119"
"31089","18047.069468448222","18047.069468448222","18047.069468448222"
"31090","18396.211639471643","18396.211639471643","18396.211639471643"
"31099","17908.650003663002","17908.650003663002","17908.650003663002"
"31101","18386.52505250305","18386.52505250305","18386.52505250305"
"31140","17787.167725746476","17787.167725746476","17787.167725746476"
"31147","17432.598910478413","17432.598910478413","17432.598910478413"
"31165","18176.353631701633","18176.353631701633","18176.353631701633"
"31181","18536.99638661339","18536.99638661339","18536.99638661339"
"31199","18060.513503996008","18060.513503996008","18060.513503996008"
"31220","17618.986719391716","17618.986719391716","17618.986719391716"
"31235","18248.486281163285","18248.486281163285","18248.486281163285"
"31249","18200.30390576091","18200.30390576091","18200.30390576091"
"31252","17657.078680569433","17657.078680569433","17657.078680569433"
"31263","18120.864343656343","18120.864343656343","18120.864343656343"
"31282","17562.466825063824","17562.466825063824","17562.466825063824"
"31302","18102.889701548454","18102.889701548454","18102.889701548454"
"31310","17863.468207486956","17863.468207486956","17863.468207486956"
"31314","17856.941071428573","17856.941071428573","17856.941071428573"
"31350","18386.84978502054","18386.84978502054","18386.84978502054"
"31389","17273.159450854706","17273.159450854706","17273.159450854706"
"31398","17911.754768231767","17911.754768231767","17911.754768231767"
"31402","17901.412769147522","17901.412769147522","17901.412769147522"
"31437","18174.366731823735","18174.366731823735","18174.366731823735"
"31494","18120.17750502275","18120.17750502275","18120.17750502275"
"31499","18335.396732378736","18335.396732378736","18335.396732378736"
"31506","18323.25626767677","18323.25626767677","18323.25626767677"
"31524","17595.312744005998","17595.312744005998","17595.312744005998"
"31541","18290.384775974027","18290.384775974027","18290.384775974027"
"31560","17835.697519924524","17835.697519924524","17835.697519924524"
"31598","18143.79054270729","18143.79054270729","18143.79054270729"
"31602","18174.815838383838","18174.815838383838","18174.815838383838"
"31613","18544.581363580866","18544.581363580866","18544.581363580866"
"31628","17473.339539321787","17473.339539321787","17473.339539321787"
"31633","18830.17457126207","18830.17457126207","18830.17457126207"
"31636","18088.244439837945","18088.244439837945","18088.244439837945"
"31640","17800.958805805312","17800.958805805312","17800.958805805312"
"31643","17996.047969807973","17996.047969807973","17996.047969807973"
"31662","17167.333251720498","17167.333251720498","17167.333251720498"
"31710","18021.086429653682","18021.086429653682","18021.086429653682"
"31724","17723.430239760244","17723.430239760244","17723.430239760244"
"31736","17858.703593628597","17858.703593628597","17858.703593628597"
"31742","17644.779152403156","17644.779152403156","17644.779152403156"
"31767","17879.16196550672","17879.16196550672","17879.16196550672"
"31769","17768.087271367523","17768.087271367523","17768.087271367523"
"31773","17863.05175135975","17863.05175135975","17863.05175135975"
"31777","17986.71456737707","17986.71456737707","17986.71456737707"
"31779","17790.253621267628","17790.253621267628","17790.253621267628"
"31797","18159.307515540015","18159.307515540015","18159.307515540015"
"31802","18666.810379426133","18666.810379426133","18666.810379426133"
"31803","17896.575696858697","17896.575696858697","17896.575696858697"
"31843","17593.907129981133","17593.907129981133","17593.907129981133"
"31844","17866.345543817297","17866.345543817297","17866.345543817297"
"31845","17943.5839001554","17943.5839001554","17943.5839001554"
"31862","17521.581976107227","17521.581976107227","17521.581976107227"
"31869","18041.23246051171","18041.23246051171","18041.23246051171"
"31885","17379.506611555116","17379.506611555116","17379.506611555116"
"31903","18208.152148296154","18208.152148296154","18208.152148296154"
"31904","18239.74779778555","18239.74779778555","18239.74779778555"
"31912","17546.38071925297","17546.38071925297","17546.38071925297"
"31915","17957.734837357086","17957.734837357086","17957.734837357086"
"31952","17966.081725330227","17966.081725330227","17966.081725330227"
"31957","18832.92864066489","18832.92864066489","18832.92864066489"
"31968","18486.963970335222","18486.963970335222","18486.963970335222"
"31971","17918.897052142303","17918.897052142303","17918.897052142303"
"31974","17481.13660783661","17481.13660783661","17481.13660783661"
"31982","17727.972794955047","17727.972794955047","17727.972794955047"
"31998","17764.061154650906","17764.061154650906","17764.061154650906"
"32001","18225.227233238988","18225.227233238988","18225.227233238988"
"32021","17769.55614324565","17769.55614324565","17769.55614324565"
"32027","17661.572862942616","17661.572862942616","17661.572862942616"
"32038","18150.916303835053","18150.916303835053","18150.916303835053"
"32042","18119.289000222005","18119.289000222005","18119.289000222005"
"32048","18361.935974969478","18361.935974969478","18361.935974969478"
"32056","18194.710190531692","18194.710190531692","18194.710190531692"
"32066","18189.655333333332","18189.655333333332","18189.655333333332"
"32067","18398.120528499283","18398.120528499283","18398.120528499283"
"32081","18373.330341436347","18373.330341436347","18373.330341436347"
"32082","18272.93368650794","18272.93368650794","18272.93368650794"
"32086","18052.83677766678","18052.83677766678","18052.83677766678"
"32102","18022.789405677657","18022.789405677657","18022.789405677657"
"32106","17937.646533577536","17937.646533577536","17937.646533577536"
"32125","17835.10623121323","17835.10623121323","17835.10623121323"
"32140","18362.316403540906","18362.316403540906","18362.316403540906"
"32158","18214.51617329892","18214.51617329892","18214.51617329892"
"32175","17767.190623876122","17767.190623876122","17767.190623876122"
"32187","17510.530082972582","17510.530082972582","17510.530082972582"
"32191","18186.32747802198","18186.32747802198","18186.32747802198"
"32202","18184.10431549006","18184.10431549006","18184.10431549006"
"32207","18034.30538192363","18034.30538192363","18034.30538192363"
"32247","18502.088022949272","18502.088022949272","18502.088022949272"
"32252","18833.59687851038","18833.59687851038","18833.59687851038"
"32266","17953.290887778887","17953.290887778887","17953.290887778887"
"32273","17882.03712176712","17882.03712176712","17882.03712176712"
"32295","18043.854209568213","18043.854209568213","18043.854209568213"
"32308","18113.019127622378","18113.019127622378","18113.019127622378"
"32325","18288.420156315908","18288.420156315908","18288.420156315908"
"32332","17788.506288600292","17788.506288600292","17788.506288600292"
"32339","17896.295391441898","17896.295391441898","17896.295391441898"
"32361","17972.971955377958","17972.971955377958","17972.971955377958"
"32410","17566.999116383617","17566.999116383617","17566.999116383617"
"32432","17607.779654845155","17607.779654845155","17607.779654845155"
"32436","17926.103036713284","17926.103036713284","17926.103036713284"
"32470","17951.13257148407","17951.13257148407","17951.13257148407"
"32500","17573.460616550117","17573.460616550117","17573.460616550117"
"32527","18496.903315046067","18496.903315046067","18496.903315046067"
"32539","17702.470132062383","17702.470132062383","17702.470132062383"
"32558","18653.906354007107","18653.906354007107","18653.906354007107"
"32573","17847.976254440007","17847.976254440007","17847.976254440007"
"32586","17557.90216763792","17557.90216763792","17557.90216763792"
"32592","17874.657807137308","17874.657807137308","17874.657807137308"
"32602","17564.118551726056","17564.118551726056","17564.118551726056"
"32613","18358.8065939616","18358.8065939616","18358.8065939616"
"32627","17942.929856116105","17942.929856116105","17942.929856116105"
"32635","18143.822724858477","18143.822724858477","18143.822724858477"
"32638","18253.300341575094","18253.300341575094","18253.300341575094"
"32640","18660.628883144636","18660.628883144636","18660.628883144636"
"32679","17607.017313242315","17607.017313242315","17607.017313242315"
"32692","17977.874732461984","17977.874732461984","17977.874732461984"
"32695","18396.43893820069","18396.43893820069","18396.43893820069"
"32715","18258.49981224332","18258.49981224332","18258.49981224332"
"32722","17838.332775585528","17838.332775585528","17838.332775585528"
"32725","18673.634153735155","18673.634153735155","18673.634153735155"
"32745","17831.21581809857","17831.21581809857","17831.21581809857"
"32751","17834.942923659677","17834.942923659677","17834.942923659677"
"32765","17896.827597485848","17896.827597485848","17896.827597485848"
"32770","18157.880073287823","18157.880073287823","18157.880073287823"
"32813","17957.52803005328","17957.52803005328","17957.52803005328"
"32822","18541.89204456655","18541.89204456655","18541.89204456655"
"32842","18379.97351717727","18379.97351717727","18379.97351717727"
"32864","17872.35317266067","17872.35317266067","17872.35317266067"
"32868","18287.457222777222","18287.457222777222","18287.457222777222"
"32877","17773.21505266956","17773.21505266956","17773.21505266956"
"32899","17819.166745199247","17819.166745199247","17819.166745199247"
"32909","17361.353873321124","17361.353873321124","17361.353873321124"
"32939","17949.44038628039","17949.44038628039","17949.44038628039"
"32950","17930.151013125767","17930.151013125767","17930.151013125767"
"32951","17469.608232572988","17469.608232572988","17469.608232572988"
"32957","18196.09578141303","18196.09578141303","18196.09578141303"
"32962","18233.870459845715","18233.870459845715","18233.870459845715"
"32977","17791.493940753695","17791.493940753695","17791.493940753695"
"32986","18042.72954828505","18042.72954828505","18042.72954828505"
"33016","17954.33155056055","17954.33155056055","17954.33155056055"
"33020","17695.624033993787","17695.624033993787","17695.624033993787"
"33026","17988.181330613832","17988.181330613832","17988.181330613832"
"33028","17685.37793659119","17685.37793659119","17685.37793659119"
"33051","17729.943764541014","17729.943764541014","17729.943764541014"
"33065","18262.594578005326","18262.594578005326","18262.594578005326"
"33137","18342.30722000222","18342.30722000222","18342.30722000222"
"33155","18248.39675069375","18248.39675069375","18248.39675069375"
"33176","18152.515351315353","18152.515351315353","18152.515351315353"
"33207","17538.351099622603","17538.351099622603","17538.351099622603"
"33223","18466.69675024975","18466.69675024975","18466.69675024975"
"33231","18493.535183594184","18493.535183594184","18493.535183594184"
"33234","18094.521846070595","18094.521846070595","18094.521846070595"
"33238","18077.718263236766","18077.718263236766","18077.718263236766"
"33243","17863.387422022424","17863.387422022424","17863.387422022424"
"33269","18424.41439418915","18424.41439418915","18424.41439418915"
"33290","18085.352485847485","18085.352485847485","18085.352485847485"
"33323","18401.74742543568","18401.74742543568","18401.74742543568"
"33337","18231.13592662893","18231.13592662893","18231.13592662893"
"33356","18051.389497391498","18051.389497391498","18051.389497391498"
"33370","17740.96598851149","17740.96598851149","17740.96598851149"
"33388","17886.41296142746","17886.41296142746","17886.41296142746"
"33412","18186.82961713287","18186.82961713287","18186.82961713287"
"33431","17788.093475191476","17788.093475191476","17788.093475191476"
"33432","18079.625077311575","18079.625077311575","18079.625077311575"
"33433","17865.579212870463","17865.579212870463","17865.579212870463"
"33443","18233.829162282167","18233.829162282167","18233.829162282167"
"33448","17819.53314016539","17819.53314016539","17819.53314016539"
"33451","18857.80654773005","18857.80654773005","18857.80654773005"
"33459","17591.562267704518","17591.562267704518","17591.562267704518"
"33495","18025.63392998668","18025.63392998668","18025.63392998668"
"33516","17977.456914307913","17977.456914307913","17977.456914307913"
"33545","17879.75795421246","17879.75795421246","17879.75795421246"
"33585","18040.49001023976","18040.49001023976","18040.49001023976"
"33587","17813.144177766677","17813.144177766677","17813.144177766677"
"33598","17844.84426964702","17844.84426964702","17844.84426964702"
"33607","18027.97570887446","18027.97570887446","18027.97570887446"
"33609","17767.296402458654","17767.296402458654","17767.296402458654"
"33632","18200.45144549894","18200.45144549894","18200.45144549894"
"33651","17517.1119452492","17517.1119452492","17517.1119452492"
"33660","18307.09342196692","18307.09342196692","18307.09342196692"
"33661","17927.36421350872","17927.36421350872","17927.36421350872"
"33667","17483.192379675886","17483.192379675886","17483.192379675886"
"33680","17963.736306721054","17963.736306721054","17963.736306721054"
"33754","18138.089621156618","18138.089621156618","18138.089621156618"
"33773","17837.38237842713","17837.38237842713","17837.38237842713"
"33798","18098.066671744924","18098.066671744924","18098.066671744924"
"33820","18232.802900294148","18232.802900294148","18232.802900294148"
"33826","17917.42200685426","17917.42200685426","17917.42200685426"
"33827","17860.961228826727","17860.961228826727","17860.961228826727"
"33850","18507.523798673552","18507.523798673552","18507.523798673552"
"33870","18289.935004995008","18289.935004995008","18289.935004995008"
"33887","17940.20107481408","17940.20107481408","17940.20107481408"
"33892","18125.85131651682","18125.85131651682","18125.85131651682"
"33900","17977.39310581086","17977.39310581086","17977.39310581086"
"33908","17358.655670690423","17358.655670690423","17358.655670690423"
"33923","18421.804825091574","18421.804825091574","18421.804825091574"
"33937","17620.541794372297","17620.541794372297","17620.541794372297"
"33948","16955.64712567988","16955.64712567988","16955.64712567988"
"33999","18252.021048673552","18252.021048673552","18252.021048673552"
"34007","17733.46728626929","17733.46728626929","17733.46728626929"
"34022","17733.722050283053","17733.722050283053","17733.722050283053"
"34031","18058.85161247087","18058.85161247087","18058.85161247087"
"34046","17917.039714341216","17917.039714341216","17917.039714341216"
"34061","18252.37487232213","18252.37487232213","18252.37487232213"
"34090","18347.81868070818","18347.81868070818","18347.81868070818"
"34098","17681.89369705295","17681.89369705295","17681.89369705295"
"34108","17665.64367965368","17665.64367965368","17665.64367965368"
"34109","18253.961738233986","18253.961738233986","18253.961738233986"
"34129","18281.600472388724","18281.600472388724","18281.600472388724"
"34148","17991.640411671662","17991.640411671662","17991.640411671662"
"34158","17359.725114135865","17359.725114135865","17359.725114135865"
"34174","17873.716193001444","17873.716193001444","17873.716193001444"
"34183","18141.198672771672","18141.198672771672","18141.198672771672"
"34207","18009.59662576313","18009.59662576313","18009.59662576313"
"34229","18281.45417557443","18281.45417557443","18281.45417557443"
"34230","18221.99018792319","18221.99018792319","18221.99018792319"
"34232","17725.753797452548","17725.753797452548","17725.753797452548"
"34248","17915.102119796873","17915.102119796873","17915.102119796873"
"34265","18056.80425654901","18056.80425654901","18056.80425654901"
"34279","18110.25067166167","18110.25067166167","18110.25067166167"
"34294","17941.786358197358","17941.786358197358","17941.786358197358"
"34300","18511.72477158952","18511.72477158952","18511.72477158952"
"34302","18149.453757242758","18149.453757242758","18149.453757242758"
"34343","18506.601673382174","18506.601673382174","18506.601673382174"
"34365","18058.813239482737","18058.813239482737","18058.813239482737"
"34393","18087.366609751363","18087.366609751363","18087.366609751363"
"34442","17796.940589410595","17796.940589410595","17796.940589410595"
"34445","17975.981510961265","17975.981510961265","17975.981510961265"
"34448","17981.134946941947","17981.134946941947","17981.134946941947"
"34494","18072.869082389836","18072.869082389836","18072.869082389836"
"34499","17876.135334998336","17876.135334998336","17876.135334998336"
"34503","18244.165799617054","18244.165799617054","18244.165799617054"
"34504","18346.188122627376","18346.188122627376","18346.188122627376"
"34507","18285.590843517595","18285.590843517595","18285.590843517595"
"34525","18491.971161005662","18491.971161005662","18491.971161005662"
"34529","18615.676201631704","18615.676201631704","18615.676201631704"
"34544","17983.47617171717","17983.47617171717","17983.47617171717"
"34549","18144.841561632813","18144.841561632813","18144.841561632813"
"34561","17596.545753774004","17596.545753774004","17596.545753774004"
"34577","18305.920446775453","18305.920446775453","18305.920446775453"
"34590","18173.547642968144","18173.547642968144","18173.547642968144"
"34643","18639.991803196805","18639.991803196805","18639.991803196805"
"34644","18426.07806698857","18426.07806698857","18426.07806698857"
"34646","18668.41782675658","18668.41782675658","18668.41782675658"
"34694","18331.401798507053","18331.401798507053","18331.401798507053"
"34700","17719.940246337","17719.940246337","17719.940246337"
"34704","18377.153225718725","18377.153225718725","18377.153225718725"
"34716","18092.413252136754","18092.413252136754","18092.413252136754"
"34736","17775.83929628705","17775.83929628705","17775.83929628705"
"34801","17467.844972194474","17467.844972194474","17467.844972194474"
"34842","17567.80263017538","17567.80263017538","17567.80263017538"
"34872","17723.441439393944","17723.441439393944","17723.441439393944"
"34883","18047.824228632475","18047.824228632475","18047.824228632475"
"34887","17560.20648742924","17560.20648742924","17560.20648742924"
"34898","18032.536080419584","18032.536080419584","18032.536080419584"
"34903","17943.674551698306","17943.674551698306","17943.674551698306"
"34921","17454.568932289934","17454.568932289934","17454.568932289934"
"34928","18316.874812104565","18316.874812104565","18316.874812104565"
"34954","18382.078537296038","18382.078537296038","18382.078537296038"
"34960","17767.63349891775","17767.63349891775","17767.63349891775"
"34967","17922.92292737818","17922.92292737818","17922.92292737818"
"34968","17980.205390692645","17980.205390692645","17980.205390692645"
"34989","17664.639683649686","17664.639683649686","17664.639683649686"
"35004","18132.47166730492","18132.47166730492","18132.47166730492"
"35011","17660.8694521867","17660.8694521867","17660.8694521867"
"35031","17975.115959734714","17975.115959734714","17975.115959734714"
"35053","17995.53716686092","17995.53716686092","17995.53716686092"
"35066","18196.495332944833","18196.495332944833","18196.495332944833"
"35069","17415.762330919082","17415.762330919082","17415.762330919082"
"35090","18370.065555472305","18370.065555472305","18370.065555472305"
"35107","17835.390977106228","17835.390977106228","17835.390977106228"
"35112","18235.214982656234","18235.214982656234","18235.214982656234"
"35116","17715.709822066827","17715.709822066827","17715.709822066827"
"35120","18140.829057359304","18140.829057359304","18140.829057359304"
"35122","17843.997500138754","17843.997500138754","17843.997500138754"
"35153","18299.004142468642","18299.004142468642","18299.004142468642"
"35175","17730.96833916084","17730.96833916084","17730.96833916084"
"35198","17782.332394855148","17782.332394855148","17782.332394855148"
"35202","18368.45171367521","18368.45171367521","18368.45171367521"
"35214","18008.040962509716","18008.040962509716","18008.040962509716"
"35221","17929.78042407593","17929.78042407593","17929.78042407593"
"35228","18109.76641366967","18109.76641366967","18109.76641366967"
"35233","18038.695032911535","18038.695032911535","18038.695032911535"
"35247","18633.694004134755","18633.694004134755","18633.694004134755"
"35256","17613.765952436457","17613.765952436457","17613.765952436457"
"35260","17506.966971916976","17506.966971916976","17506.966971916976"
"35264","18687.587425879676","18687.587425879676","18687.587425879676"
"35265","17391.702589937842","17391.702589937842","17391.702589937842"
"35276","17776.58638236763","17776.58638236763","17776.58638236763"
"35277","17664.23353857254","17664.23353857254","17664.23353857254"
"35298","17681.49362892663","17681.49362892663","17681.49362892663"
"35306","17711.50252111777","17711.50252111777","17711.50252111777"
"35308","17667.9147003552","17667.9147003552","17667.9147003552"
"35332","17932.577749445","17932.577749445","17932.577749445"
"35349","17794.572217282723","17794.572217282723","17794.572217282723"
"35359","17936.494674519927","17936.494674519927","17936.494674519927"
"35377","18055.78926864802","18055.78926864802","18055.78926864802"
"35412","18134.906183788436","18134.906183788436","18134.906183788436"
"35414","17891.939389499392","17891.939389499392","17891.939389499392"
"35419","18388.820692751695","18388.820692751695","18388.820692751695"
"35427","17948.747411505166","17948.747411505166","17948.747411505166"
"35460","18174.384481795983","18174.384481795983","18174.384481795983"
"35468","17924.611205766458","17924.611205766458","17924.611205766458"
"35475","17870.234834415583","17870.234834415583","17870.234834415583"
"35484","17468.85517857143","17468.85517857143","17468.85517857143"
"35506","17804.247266844264","17804.247266844264","17804.247266844264"
"35513","17799.614226967482","17799.614226967482","17799.614226967482"
"35533","18747.071146603397","18747.071146603397","18747.071146603397"
"35608","18236.770869130873","18236.770869130873","18236.770869130873"
"35627","18000.082930042183","18000.082930042183","18000.082930042183"
"35631","17968.298093406593","17968.298093406593","17968.298093406593"
"35640","18448.87717504718","18448.87717504718","18448.87717504718"
"35647","17806.502126762127","17806.502126762127","17806.502126762127"
"35667","17470.63742693418","17470.63742693418","17470.63742693418"
"35671","18032.635972166725","18032.635972166725","18032.635972166725"
"35679","17744.371375430128","17744.371375430128","17744.371375430128"
"35701","17765.606047619047","17765.606047619047","17765.606047619047"
"35721","17764.389791125537","17764.389791125537","17764.389791125537"
"35725","18400.721664918416","18400.721664918416","18400.721664918416"
"35727","18480.458613525367","18480.458613525367","18480.458613525367"
"35735","18187.866705128203","18187.866705128203","18187.866705128203"
"35737","18482.1460995116","18482.1460995116","18482.1460995116"
"35747","18051.049598484853","18051.049598484853","18051.049598484853"
