"Step","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MIN","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MAX"
"50585","16290.7080078125","16290.7080078125","16290.7080078125"
"50586","16214.0322265625","16214.0322265625","16214.0322265625"
"50601","16236.62109375","16236.62109375","16236.62109375"
"50611","16141.44140625","16141.44140625","16141.44140625"
"50613","15826.81640625","15826.81640625","15826.81640625"
"50614","16530.482421875","16530.482421875","16530.482421875"
"50620","16087.1171875","16087.1171875","16087.1171875"
"50621","15799.546875","15799.546875","15799.546875"
"50626","16422.78125","16422.78125","16422.78125"
"50639","15692.7470703125","15692.7470703125","15692.7470703125"
"50642","16551.62890625","16551.62890625","16551.62890625"
"50657","16232.0078125","16232.0078125","16232.0078125"
"50663","16087.49609375","16087.49609375","16087.49609375"
"50664","16253.068359375","16253.068359375","16253.068359375"
"50668","15498.376953125","15498.376953125","15498.376953125"
"50674","15997.8515625","15997.8515625","15997.8515625"
"50676","15948.64453125","15948.64453125","15948.64453125"
"50680","16003.19140625","16003.19140625","16003.19140625"
"50691","16416.42578125","16416.42578125","16416.42578125"
"50696","16316.25","16316.25","16316.25"
"50705","16582.18359375","16582.18359375","16582.18359375"
"50708","16595.21484375","16595.21484375","16595.21484375"
"50721","16201.1650390625","16201.1650390625","16201.1650390625"
"50722","16237.60546875","16237.60546875","16237.60546875"
"50727","16433.41015625","16433.41015625","16433.41015625"
"50733","15943.11328125","15943.11328125","15943.11328125"
"50741","16071.4296875","16071.4296875","16071.4296875"
"50754","16210.0048828125","16210.0048828125","16210.0048828125"
"50759","16500.81640625","16500.81640625","16500.81640625"
"50764","15849.021484375","15849.021484375","15849.021484375"
"50769","16050.92578125","16050.92578125","16050.92578125"
"50789","16217.3515625","16217.3515625","16217.3515625"
"50805","16633.5859375","16633.5859375","16633.5859375"
"50826","15917.7138671875","15917.7138671875","15917.7138671875"
"50841","16602.953125","16602.953125","16602.953125"
"50842","16873.9375","16873.9375","16873.9375"
"50868","16424.173828125","16424.173828125","16424.173828125"
"50874","15859.2587890625","15859.2587890625","15859.2587890625"
"50880","16094.76171875","16094.76171875","16094.76171875"
"50888","16495.91796875","16495.91796875","16495.91796875"
"50891","16123.4287109375","16123.4287109375","16123.4287109375"
"50893","15968.421875","15968.421875","15968.421875"
"50899","15581.458984375","15581.458984375","15581.458984375"
"50913","15977.7265625","15977.7265625","15977.7265625"
"50915","16281.615234375","16281.615234375","16281.615234375"
"50937","15953.728515625","15953.728515625","15953.728515625"
"50942","15972.81640625","15972.81640625","15972.81640625"
"50950","16204.291015625","16204.291015625","16204.291015625"
"50960","16085.4716796875","16085.4716796875","16085.4716796875"
"50961","15584.263671875","15584.263671875","15584.263671875"
"50979","16316.673828125","16316.673828125","16316.673828125"
"50988","16127.0068359375","16127.0068359375","16127.0068359375"
"50989","16554.248046875","16554.248046875","16554.248046875"
"51000","16167.189453125","16167.189453125","16167.189453125"
"51005","16355.25390625","16355.25390625","16355.25390625"
"51009","15793.60546875","15793.60546875","15793.60546875"
"51025","16617.16015625","16617.16015625","16617.16015625"
"51030","15932.3125","15932.3125","15932.3125"
"51041","15954.646484375","15954.646484375","15954.646484375"
"51059","16218.3671875","16218.3671875","16218.3671875"
"51061","16213.2666015625","16213.2666015625","16213.2666015625"
"51080","16412.33203125","16412.33203125","16412.33203125"
"51105","15812.0869140625","15812.0869140625","15812.0869140625"
"51111","16107.306640625","16107.306640625","16107.306640625"
"51112","16039.53125","16039.53125","16039.53125"
"51117","16542.48828125","16542.48828125","16542.48828125"
"51144","15849.9013671875","15849.9013671875","15849.9013671875"
"51153","16602.87109375","16602.87109375","16602.87109375"
"51156","16466.826171875","16466.826171875","16466.826171875"
"51165","16385.185546875","16385.185546875","16385.185546875"
"51178","16440.69921875","16440.69921875","16440.69921875"
"51193","16226.5244140625","16226.5244140625","16226.5244140625"
"51220","16576.880859375","16576.880859375","16576.880859375"
"51248","16270.59375","16270.59375","16270.59375"
"51250","15660.162109375","15660.162109375","15660.162109375"
"51251","16274.8955078125","16274.8955078125","16274.8955078125"
"51266","16273.587890625","16273.587890625","16273.587890625"
"51281","15980.3974609375","15980.3974609375","15980.3974609375"
"51288","16108.880859375","16108.880859375","16108.880859375"
"51290","16242.1669921875","16242.1669921875","16242.1669921875"
"51307","16411.14453125","16411.14453125","16411.14453125"
"51330","16113.896484375","16113.896484375","16113.896484375"
"51333","16521.16015625","16521.16015625","16521.16015625"
"51349","16036.12890625","16036.12890625","16036.12890625"
"51351","16086.466796875","16086.466796875","16086.466796875"
"51352","16236.59765625","16236.59765625","16236.59765625"
"51368","16279.83984375","16279.83984375","16279.83984375"
"51378","15990.39453125","15990.39453125","15990.39453125"
"51398","16105.6123046875","16105.6123046875","16105.6123046875"
"51411","16404.453125","16404.453125","16404.453125"
"51413","16112.240234375","16112.240234375","16112.240234375"
"51419","16105.296875","16105.296875","16105.296875"
"51428","16179.470703125","16179.470703125","16179.470703125"
"51431","16570.22265625","16570.22265625","16570.22265625"
"51438","16196.3623046875","16196.3623046875","16196.3623046875"
"51458","15811.62109375","15811.62109375","15811.62109375"
"51463","15989.40234375","15989.40234375","15989.40234375"
"51465","15872.88671875","15872.88671875","15872.88671875"
"51485","16196.908203125","16196.908203125","16196.908203125"
"51488","16370.0859375","16370.0859375","16370.0859375"
"51502","16435.359375","16435.359375","16435.359375"
"51510","15987.9228515625","15987.9228515625","15987.9228515625"
"51524","16018.095703125","16018.095703125","16018.095703125"
"51554","16576.798828125","16576.798828125","16576.798828125"
"51573","16349.4501953125","16349.4501953125","16349.4501953125"
"51584","16029.8095703125","16029.8095703125","16029.8095703125"
"51605","16450.8046875","16450.8046875","16450.8046875"
"51609","16224.2822265625","16224.2822265625","16224.2822265625"
"51613","16232.73046875","16232.73046875","16232.73046875"
"51621","15875.42578125","15875.42578125","15875.42578125"
"51631","16153.595703125","16153.595703125","16153.595703125"
"51634","16240.966796875","16240.966796875","16240.966796875"
"51635","16278.59375","16278.59375","16278.59375"
"51638","15992.6611328125","15992.6611328125","15992.6611328125"
"51644","16643.078125","16643.078125","16643.078125"
"51647","16160.52734375","16160.52734375","16160.52734375"
"51648","15609.0859375","15609.0859375","15609.0859375"
"51656","15484.283203125","15484.283203125","15484.283203125"
"51677","16243.484375","16243.484375","16243.484375"
"51683","16423.779296875","16423.779296875","16423.779296875"
"51687","16237.87109375","16237.87109375","16237.87109375"
"51690","16052.890625","16052.890625","16052.890625"
"51692","16091.0625","16091.0625","16091.0625"
"51715","15747.853515625","15747.853515625","15747.853515625"
"51719","16026.875","16026.875","16026.875"
"51726","16495.771484375","16495.771484375","16495.771484375"
"51751","15715.73046875","15715.73046875","15715.73046875"
"51753","16352.83203125","16352.83203125","16352.83203125"
"51754","16571.44140625","16571.44140625","16571.44140625"
"51762","16228.4677734375","16228.4677734375","16228.4677734375"
"51800","16288.453125","16288.453125","16288.453125"
"51806","15826.576171875","15826.576171875","15826.576171875"
"51809","16526.5625","16526.5625","16526.5625"
"51830","15936.94921875","15936.94921875","15936.94921875"
"51840","16474.96484375","16474.96484375","16474.96484375"
"51846","16908.80078125","16908.80078125","16908.80078125"
"51851","16031.02734375","16031.02734375","16031.02734375"
"51852","15942.9140625","15942.9140625","15942.9140625"
"51878","16391.06640625","16391.06640625","16391.06640625"
"51884","16182.931640625","16182.931640625","16182.931640625"
"51893","16156.11328125","16156.11328125","16156.11328125"
"51915","15964.0302734375","15964.0302734375","15964.0302734375"
"51916","15829.4306640625","15829.4306640625","15829.4306640625"
"51924","16063.625","16063.625","16063.625"
"51949","15959.6005859375","15959.6005859375","15959.6005859375"
"51974","16152.1943359375","16152.1943359375","16152.1943359375"
"51977","16484.69140625","16484.69140625","16484.69140625"
"51978","16032.7734375","16032.7734375","16032.7734375"
"51987","15803.7109375","15803.7109375","15803.7109375"
"52004","16124.103515625","16124.103515625","16124.103515625"
"52007","16082.04296875","16082.04296875","16082.04296875"
"52011","16694.87109375","16694.87109375","16694.87109375"
"52020","16588.1484375","16588.1484375","16588.1484375"
"52026","16607.5703125","16607.5703125","16607.5703125"
"52039","16330.78125","16330.78125","16330.78125"
"52043","16559.1484375","16559.1484375","16559.1484375"
"52052","16115.44921875","16115.44921875","16115.44921875"
"52070","16047.83203125","16047.83203125","16047.83203125"
"52088","16443.181640625","16443.181640625","16443.181640625"
"52127","16493.41015625","16493.41015625","16493.41015625"
"52130","15942.5234375","15942.5234375","15942.5234375"
"52131","16242.328125","16242.328125","16242.328125"
"52133","15764.12890625","15764.12890625","15764.12890625"
"52180","16243.380859375","16243.380859375","16243.380859375"
"52190","15906.78515625","15906.78515625","15906.78515625"
"52205","16193.716796875","16193.716796875","16193.716796875"
"52208","16515.5703125","16515.5703125","16515.5703125"
"52209","16568.48046875","16568.48046875","16568.48046875"
"52213","16462.66015625","16462.66015625","16462.66015625"
"52231","15979.109375","15979.109375","15979.109375"
"52241","16455.822265625","16455.822265625","16455.822265625"
"52251","16062.0859375","16062.0859375","16062.0859375"
"52260","15756.83203125","15756.83203125","15756.83203125"
"52261","16163.455078125","16163.455078125","16163.455078125"
"52264","16161.65625","16161.65625","16161.65625"
"52270","16248.24609375","16248.24609375","16248.24609375"
"52296","16557.142578125","16557.142578125","16557.142578125"
"52303","16817.0078125","16817.0078125","16817.0078125"
"52310","16664.58984375","16664.58984375","16664.58984375"
"52314","16561.98828125","16561.98828125","16561.98828125"
"52332","15922.87890625","15922.87890625","15922.87890625"
"52337","16627.46875","16627.46875","16627.46875"
"52343","16398.80859375","16398.80859375","16398.80859375"
"52364","15914.802734375","15914.802734375","15914.802734375"
"52365","16488.54296875","16488.54296875","16488.54296875"
"52378","16575.5546875","16575.5546875","16575.5546875"
"52381","16463.42578125","16463.42578125","16463.42578125"
"52399","16378.03515625","16378.03515625","16378.03515625"
"52401","16131.9833984375","16131.9833984375","16131.9833984375"
"52422","16004.2607421875","16004.2607421875","16004.2607421875"
"52437","16363.2431640625","16363.2431640625","16363.2431640625"
"52447","16177.876953125","16177.876953125","16177.876953125"
"52454","16413.57421875","16413.57421875","16413.57421875"
"52459","16453.3515625","16453.3515625","16453.3515625"
"52478","15998.228515625","15998.228515625","15998.228515625"
"52483","16716.974609375","16716.974609375","16716.974609375"
"52511","16943.587890625","16943.587890625","16943.587890625"
"52513","16544.177734375","16544.177734375","16544.177734375"
"52520","15799.384765625","15799.384765625","15799.384765625"
"52542","15804.9912109375","15804.9912109375","15804.9912109375"
"52569","16313.0087890625","16313.0087890625","16313.0087890625"
"52579","16508.982421875","16508.982421875","16508.982421875"
"52580","15992.052734375","15992.052734375","15992.052734375"
"52594","16002.95703125","16002.95703125","16002.95703125"
"52596","16237.4609375","16237.4609375","16237.4609375"
"52601","15971.1142578125","15971.1142578125","15971.1142578125"
"52609","16181.158203125","16181.158203125","16181.158203125"
"52620","15563.7578125","15563.7578125","15563.7578125"
"52624","16473.24609375","16473.24609375","16473.24609375"
"52626","16396.931640625","16396.931640625","16396.931640625"
"52643","16112.865234375","16112.865234375","16112.865234375"
"52710","16218.705078125","16218.705078125","16218.705078125"
"52726","16507.990234375","16507.990234375","16507.990234375"
"52742","15661.927734375","15661.927734375","15661.927734375"
"52747","16517.591796875","16517.591796875","16517.591796875"
"52748","15979.8359375","15979.8359375","15979.8359375"
"52758","16416.375","16416.375","16416.375"
"52769","16271.662109375","16271.662109375","16271.662109375"
"52777","16359.6328125","16359.6328125","16359.6328125"
"52798","16135.3125","16135.3125","16135.3125"
"52808","16186.78125","16186.78125","16186.78125"
"52818","16366.7177734375","16366.7177734375","16366.7177734375"
"52852","16607.64453125","16607.64453125","16607.64453125"
"52858","15593.1943359375","15593.1943359375","15593.1943359375"
"52866","16636.15234375","16636.15234375","16636.15234375"
"52889","16489.88671875","16489.88671875","16489.88671875"
"52902","16696.08984375","16696.08984375","16696.08984375"
"52908","16039.29296875","16039.29296875","16039.29296875"
"52910","16131.4189453125","16131.4189453125","16131.4189453125"
"52913","16407.47265625","16407.47265625","16407.47265625"
"52917","15856.6044921875","15856.6044921875","15856.6044921875"
"52920","16166.35546875","16166.35546875","16166.35546875"
"52924","15800.716796875","15800.716796875","15800.716796875"
"52934","16380.8671875","16380.8671875","16380.8671875"
"52940","15819.1044921875","15819.1044921875","15819.1044921875"
"52943","16265.0390625","16265.0390625","16265.0390625"
"52946","16256.953125","16256.953125","16256.953125"
"52949","16225.6484375","16225.6484375","16225.6484375"
"52951","15935.5634765625","15935.5634765625","15935.5634765625"
"52958","16548.431640625","16548.431640625","16548.431640625"
"52965","16273.892578125","16273.892578125","16273.892578125"
"52966","16099.9609375","16099.9609375","16099.9609375"
"52968","15980.0546875","15980.0546875","15980.0546875"
"52980","16500.095703125","16500.095703125","16500.095703125"
"52988","15907.740234375","15907.740234375","15907.740234375"
"53011","16283.63671875","16283.63671875","16283.63671875"
"53016","16377.759765625","16377.759765625","16377.759765625"
"53020","16074.5986328125","16074.5986328125","16074.5986328125"
"53050","16788.208984375","16788.208984375","16788.208984375"
"53054","16564.62890625","16564.62890625","16564.62890625"
"53060","16021.103515625","16021.103515625","16021.103515625"
"53070","16205.7421875","16205.7421875","16205.7421875"
"53087","16090.7763671875","16090.7763671875","16090.7763671875"
"53140","16745.416015625","16745.416015625","16745.416015625"
"53141","16468.80078125","16468.80078125","16468.80078125"
"53142","16459.978515625","16459.978515625","16459.978515625"
"53145","16278.94140625","16278.94140625","16278.94140625"
"53160","16298.67578125","16298.67578125","16298.67578125"
"53172","16634.212890625","16634.212890625","16634.212890625"
"53174","16517.84375","16517.84375","16517.84375"
"53177","15982.888671875","15982.888671875","15982.888671875"
"53196","16422.25","16422.25","16422.25"
"53206","16484.337890625","16484.337890625","16484.337890625"
"53210","16443.744140625","16443.744140625","16443.744140625"
"53224","15894.7333984375","15894.7333984375","15894.7333984375"
"53226","16407.71875","16407.71875","16407.71875"
"53252","15796.25390625","15796.25390625","15796.25390625"
"53273","16577.0234375","16577.0234375","16577.0234375"
"53285","16194.6875","16194.6875","16194.6875"
"53295","16180.091796875","16180.091796875","16180.091796875"
"53320","16426.673828125","16426.673828125","16426.673828125"
"53329","16614.21875","16614.21875","16614.21875"
"53358","16285.359375","16285.359375","16285.359375"
"53369","15956.654296875","15956.654296875","15956.654296875"
"53375","16256.01953125","16256.01953125","16256.01953125"
"53381","15860.41015625","15860.41015625","15860.41015625"
"53387","16244.373046875","16244.373046875","16244.373046875"
"53395","16443.984375","16443.984375","16443.984375"
"53398","16577.568359375","16577.568359375","16577.568359375"
"53399","16389","16389","16389"
"53404","16575.181640625","16575.181640625","16575.181640625"
"53407","16020.75390625","16020.75390625","16020.75390625"
"53427","16569.54296875","16569.54296875","16569.54296875"
"53448","16781.4609375","16781.4609375","16781.4609375"
"53453","16557.7890625","16557.7890625","16557.7890625"
"53460","16252.501953125","16252.501953125","16252.501953125"
"53483","16667.677734375","16667.677734375","16667.677734375"
"53489","16399.58203125","16399.58203125","16399.58203125"
"53494","16482.607421875","16482.607421875","16482.607421875"
"53503","16619.84765625","16619.84765625","16619.84765625"
"53505","16535.4765625","16535.4765625","16535.4765625"
"53510","16101.7158203125","16101.7158203125","16101.7158203125"
"53511","16560.6328125","16560.6328125","16560.6328125"
"53521","16513.68359375","16513.68359375","16513.68359375"
"53538","16422.26171875","16422.26171875","16422.26171875"
"53541","16125.517578125","16125.517578125","16125.517578125"
"53550","16004.740234375","16004.740234375","16004.740234375"
"53567","16234.740234375","16234.740234375","16234.740234375"
"53568","16293.4521484375","16293.4521484375","16293.4521484375"
"53579","16743.38671875","16743.38671875","16743.38671875"
"53586","15774.9423828125","15774.9423828125","15774.9423828125"
"53589","16516.166015625","16516.166015625","16516.166015625"
"53593","16511.236328125","16511.236328125","16511.236328125"
"53597","15914.90625","15914.90625","15914.90625"
"53607","16137.625","16137.625","16137.625"
"53628","16186.12109375","16186.12109375","16186.12109375"
"53632","16053.71484375","16053.71484375","16053.71484375"
"53634","16283.326171875","16283.326171875","16283.326171875"
"53641","16213.162109375","16213.162109375","16213.162109375"
"53671","16180.615234375","16180.615234375","16180.615234375"
"53673","16525.91796875","16525.91796875","16525.91796875"
"53684","16232.826171875","16232.826171875","16232.826171875"
"53686","16877.08203125","16877.08203125","16877.08203125"
"53687","16036.8994140625","16036.8994140625","16036.8994140625"
"53690","16058.0078125","16058.0078125","16058.0078125"
"53720","15848.599609375","15848.599609375","15848.599609375"
"53738","16598.78515625","16598.78515625","16598.78515625"
"53743","16214.1943359375","16214.1943359375","16214.1943359375"
"53771","16387.90234375","16387.90234375","16387.90234375"
"53795","16172.01171875","16172.01171875","16172.01171875"
"53796","17105.01953125","17105.01953125","17105.01953125"
"53799","16190.1845703125","16190.1845703125","16190.1845703125"
"53811","16076.462890625","16076.462890625","16076.462890625"
"53823","16708.82421875","16708.82421875","16708.82421875"
"53830","16595.255859375","16595.255859375","16595.255859375"
"53836","16106.423828125","16106.423828125","16106.423828125"
"53854","16506.30078125","16506.30078125","16506.30078125"
"53885","16128.54296875","16128.54296875","16128.54296875"
"53898","16439.751953125","16439.751953125","16439.751953125"
"53904","16124.607421875","16124.607421875","16124.607421875"
"53916","16316.8330078125","16316.8330078125","16316.8330078125"
"53917","16253.53125","16253.53125","16253.53125"
"53918","16180.5283203125","16180.5283203125","16180.5283203125"
"53942","16976.4609375","16976.4609375","16976.4609375"
"53943","15879.400390625","15879.400390625","15879.400390625"
"53963","16049.55859375","16049.55859375","16049.55859375"
"53972","16336.556640625","16336.556640625","16336.556640625"
"53974","16320.34765625","16320.34765625","16320.34765625"
"53978","16245.11328125","16245.11328125","16245.11328125"
"53987","16083.28515625","16083.28515625","16083.28515625"
"53988","16354.78125","16354.78125","16354.78125"
"54019","16271.8251953125","16271.8251953125","16271.8251953125"
"54022","15985.767578125","15985.767578125","15985.767578125"
"54031","16517.771484375","16517.771484375","16517.771484375"
"54070","16716.8671875","16716.8671875","16716.8671875"
"54088","15967.0732421875","15967.0732421875","15967.0732421875"
"54101","16391.638671875","16391.638671875","16391.638671875"
"54103","15852.3564453125","15852.3564453125","15852.3564453125"
"54106","15690.26171875","15690.26171875","15690.26171875"
"54122","16544.7890625","16544.7890625","16544.7890625"
"54123","16577.14453125","16577.14453125","16577.14453125"
"54130","16271.7021484375","16271.7021484375","16271.7021484375"
"54144","16923.2734375","16923.2734375","16923.2734375"
"54152","15881.078125","15881.078125","15881.078125"
"54155","16651.328125","16651.328125","16651.328125"
"54160","16558.48828125","16558.48828125","16558.48828125"
"54162","16501.19921875","16501.19921875","16501.19921875"
"54164","16166.337890625","16166.337890625","16166.337890625"
"54172","16209.982421875","16209.982421875","16209.982421875"
"54183","16548.552734375","16548.552734375","16548.552734375"
"54186","16388.43359375","16388.43359375","16388.43359375"
"54211","16307.314453125","16307.314453125","16307.314453125"
"54213","15946.27734375","15946.27734375","15946.27734375"
"54215","16439.35546875","16439.35546875","16439.35546875"
"54218","16228.16015625","16228.16015625","16228.16015625"
"54237","16385.951171875","16385.951171875","16385.951171875"
"54246","16308.626953125","16308.626953125","16308.626953125"
"54255","17012.142578125","17012.142578125","17012.142578125"
"54270","15919.3125","15919.3125","15919.3125"
"54279","16508.265625","16508.265625","16508.265625"
"54280","15782.7265625","15782.7265625","15782.7265625"
"54285","16483.107421875","16483.107421875","16483.107421875"
"54286","16412.59765625","16412.59765625","16412.59765625"
"54291","16808.248046875","16808.248046875","16808.248046875"
"54319","16234.435546875","16234.435546875","16234.435546875"
"54325","16298.0419921875","16298.0419921875","16298.0419921875"
"54330","15936.5390625","15936.5390625","15936.5390625"
"54352","16030.484375","16030.484375","16030.484375"
"54356","16387.29296875","16387.29296875","16387.29296875"
"54357","16542.16015625","16542.16015625","16542.16015625"
"54358","16148.7216796875","16148.7216796875","16148.7216796875"
"54362","16066.4150390625","16066.4150390625","16066.4150390625"
"54370","16436.099609375","16436.099609375","16436.099609375"
"54378","15808.978515625","15808.978515625","15808.978515625"
"54397","16344.310546875","16344.310546875","16344.310546875"
"54399","16550.23828125","16550.23828125","16550.23828125"
"54400","16582.8203125","16582.8203125","16582.8203125"
"54403","16279.35546875","16279.35546875","16279.35546875"
"54414","16500.453125","16500.453125","16500.453125"
"54416","16388.79296875","16388.79296875","16388.79296875"
"54433","16412.984375","16412.984375","16412.984375"
"54442","16062.494140625","16062.494140625","16062.494140625"
"54443","15845.57421875","15845.57421875","15845.57421875"
"54451","16950.630859375","16950.630859375","16950.630859375"
"54461","16627.39453125","16627.39453125","16627.39453125"
"54470","16380.736328125","16380.736328125","16380.736328125"
"54474","16602.728515625","16602.728515625","16602.728515625"
"54482","16076.4921875","16076.4921875","16076.4921875"
"54507","16318.740234375","16318.740234375","16318.740234375"
"54513","16347.802734375","16347.802734375","16347.802734375"
"54530","16373.232421875","16373.232421875","16373.232421875"
"54532","16060.603515625","16060.603515625","16060.603515625"
"54558","16618.453125","16618.453125","16618.453125"
"54562","16540.40234375","16540.40234375","16540.40234375"
"54564","16404.89453125","16404.89453125","16404.89453125"
"54584","16798.6171875","16798.6171875","16798.6171875"
"54597","16613.6328125","16613.6328125","16613.6328125"
"54605","16256.865234375","16256.865234375","16256.865234375"
"54610","16488.140625","16488.140625","16488.140625"
"54613","16258.091796875","16258.091796875","16258.091796875"
"54616","16444.1484375","16444.1484375","16444.1484375"
"54670","16431.015625","16431.015625","16431.015625"
"54675","16360.0859375","16360.0859375","16360.0859375"
"54687","16609.72265625","16609.72265625","16609.72265625"
"54688","16427.5703125","16427.5703125","16427.5703125"
"54708","16426.529296875","16426.529296875","16426.529296875"
"54719","15926.3759765625","15926.3759765625","15926.3759765625"
"54725","16353.626953125","16353.626953125","16353.626953125"
"54737","16276.61328125","16276.61328125","16276.61328125"
"54744","16005.666015625","16005.666015625","16005.666015625"
"54756","16305.93359375","16305.93359375","16305.93359375"
"54775","15772.91015625","15772.91015625","15772.91015625"
"54800","16619.62109375","16619.62109375","16619.62109375"
"54814","16582.9140625","16582.9140625","16582.9140625"
"54818","16144.625","16144.625","16144.625"
"54825","16489.1796875","16489.1796875","16489.1796875"
"54846","16740.79296875","16740.79296875","16740.79296875"
"54847","16740.3046875","16740.3046875","16740.3046875"
"54852","16075.07421875","16075.07421875","16075.07421875"
"54854","16571.986328125","16571.986328125","16571.986328125"
"54865","16535.125","16535.125","16535.125"
"54894","17031.55078125","17031.55078125","17031.55078125"
"54897","16248.779296875","16248.779296875","16248.779296875"
"54911","16259.259765625","16259.259765625","16259.259765625"
"54912","16702.2421875","16702.2421875","16702.2421875"
"54916","16390.99609375","16390.99609375","16390.99609375"
"54931","16221.23046875","16221.23046875","16221.23046875"
"54935","16049.09375","16049.09375","16049.09375"
"54940","16684.833984375","16684.833984375","16684.833984375"
"54945","16480.55078125","16480.55078125","16480.55078125"
"54959","15879.078125","15879.078125","15879.078125"
"54960","16053.30078125","16053.30078125","16053.30078125"
"55024","16360.02734375","16360.02734375","16360.02734375"
"55039","16436.44140625","16436.44140625","16436.44140625"
"55044","16250.080078125","16250.080078125","16250.080078125"
"55047","16046.7509765625","16046.7509765625","16046.7509765625"
"55052","16175.1181640625","16175.1181640625","16175.1181640625"
"55060","16646.61328125","16646.61328125","16646.61328125"
"55086","16025.263671875","16025.263671875","16025.263671875"
"55090","16572.7578125","16572.7578125","16572.7578125"
"55109","16628.01171875","16628.01171875","16628.01171875"
"55111","16254.8046875","16254.8046875","16254.8046875"
"55115","16268.0400390625","16268.0400390625","16268.0400390625"
"55142","15887.78125","15887.78125","15887.78125"
"55150","16112.8583984375","16112.8583984375","16112.8583984375"
"55163","16272.583984375","16272.583984375","16272.583984375"
"55164","15992.4697265625","15992.4697265625","15992.4697265625"
"55165","15961.8515625","15961.8515625","15961.8515625"
"55170","16564.958984375","16564.958984375","16564.958984375"
"55175","16039.501953125","16039.501953125","16039.501953125"
"55203","15839.703125","15839.703125","15839.703125"
"55215","16094.78515625","16094.78515625","16094.78515625"
"55232","16941.12890625","16941.12890625","16941.12890625"
"55233","15993.0234375","15993.0234375","15993.0234375"
"55244","16611.20703125","16611.20703125","16611.20703125"
"55246","16714.21484375","16714.21484375","16714.21484375"
"55251","17035.888671875","17035.888671875","17035.888671875"
"55258","16584.68359375","16584.68359375","16584.68359375"
"55260","15993.92578125","15993.92578125","15993.92578125"
"55277","15921.30859375","15921.30859375","15921.30859375"
"55281","16470.359375","16470.359375","16470.359375"
"55282","16599.97265625","16599.97265625","16599.97265625"
"55288","16461.609375","16461.609375","16461.609375"
"55300","16649.75390625","16649.75390625","16649.75390625"
"55301","15928.30078125","15928.30078125","15928.30078125"
"55304","15729.078125","15729.078125","15729.078125"
"55313","16200.951171875","16200.951171875","16200.951171875"
"55326","16031.466796875","16031.466796875","16031.466796875"
"55332","16142.6533203125","16142.6533203125","16142.6533203125"
"55340","16016.8984375","16016.8984375","16016.8984375"
"55351","15773.19921875","15773.19921875","15773.19921875"
"55357","16487.46484375","16487.46484375","16487.46484375"
"55359","16357.734375","16357.734375","16357.734375"
"55396","16251.09765625","16251.09765625","16251.09765625"
"55401","16310.8701171875","16310.8701171875","16310.8701171875"
"55402","16359.8828125","16359.8828125","16359.8828125"
"55406","15893.9912109375","15893.9912109375","15893.9912109375"
"55418","16237.65625","16237.65625","16237.65625"
"55420","16593.62109375","16593.62109375","16593.62109375"
"55423","16240.52734375","16240.52734375","16240.52734375"
"55439","16226.5908203125","16226.5908203125","16226.5908203125"
"55445","16633.62109375","16633.62109375","16633.62109375"
"55448","16737.0078125","16737.0078125","16737.0078125"
"55453","16300.69921875","16300.69921875","16300.69921875"
"55459","16179.6826171875","16179.6826171875","16179.6826171875"
"55460","16209.767578125","16209.767578125","16209.767578125"
"55468","16709.658203125","16709.658203125","16709.658203125"
"55475","16462.59375","16462.59375","16462.59375"
"55477","16589.380859375","16589.380859375","16589.380859375"
"55497","16334.6328125","16334.6328125","16334.6328125"
"55498","16635.59765625","16635.59765625","16635.59765625"
"55522","16349.744140625","16349.744140625","16349.744140625"
"55547","16082.12109375","16082.12109375","16082.12109375"
"55569","16467.712890625","16467.712890625","16467.712890625"
"55583","16658.18359375","16658.18359375","16658.18359375"
"55595","16181.6455078125","16181.6455078125","16181.6455078125"
"55599","15852.306640625","15852.306640625","15852.306640625"
"55604","16139.8876953125","16139.8876953125","16139.8876953125"
"55605","16071.1953125","16071.1953125","16071.1953125"
"55612","16873.5234375","16873.5234375","16873.5234375"
"55640","16534.875","16534.875","16534.875"
"55644","16727.841796875","16727.841796875","16727.841796875"
"55645","16057.046875","16057.046875","16057.046875"
"55653","16094.8173828125","16094.8173828125","16094.8173828125"
"55659","16303.9443359375","16303.9443359375","16303.9443359375"
"55662","15994.8623046875","15994.8623046875","15994.8623046875"
"55670","16806.833984375","16806.833984375","16806.833984375"
"55682","16317.0087890625","16317.0087890625","16317.0087890625"
"55684","16449.90625","16449.90625","16449.90625"
"55697","16876.609375","16876.609375","16876.609375"
"55709","16651.642578125","16651.642578125","16651.642578125"
"55719","16255.51171875","16255.51171875","16255.51171875"
"55722","16488.57421875","16488.57421875","16488.57421875"
"55724","16173.58984375","16173.58984375","16173.58984375"
"55729","16776.607421875","16776.607421875","16776.607421875"
"55743","16913.01171875","16913.01171875","16913.01171875"
"55769","16374.9375","16374.9375","16374.9375"
"55770","16556.90625","16556.90625","16556.90625"
"55771","16025.099609375","16025.099609375","16025.099609375"
"55782","16338.859375","16338.859375","16338.859375"
"55816","16341.8701171875","16341.8701171875","16341.8701171875"
"55831","16437.6875","16437.6875","16437.6875"
"55845","16352.1552734375","16352.1552734375","16352.1552734375"
"55854","16220.408203125","16220.408203125","16220.408203125"
