"Step","dual_nyc_man_south_no_info_paper_v2_mode1 - combined/total_reward","dual_nyc_man_south_no_info_paper_v2_mode1 - combined/total_reward__MIN","dual_nyc_man_south_no_info_paper_v2_mode1 - combined/total_reward__MAX"
"34549","16358.8486328125","16358.8486328125","16358.8486328125"
"34561","16150.0791015625","16150.0791015625","16150.0791015625"
"34577","16325.880859375","16325.880859375","16325.880859375"
"34590","16703.609375","16703.609375","16703.609375"
"34643","16417.12109375","16417.12109375","16417.12109375"
"34644","16771.283203125","16771.283203125","16771.283203125"
"34646","17148.609375","17148.609375","17148.609375"
"34694","16846.013671875","16846.013671875","16846.013671875"
"34700","16149.193359375","16149.193359375","16149.193359375"
"34704","16562.458984375","16562.458984375","16562.458984375"
"34716","16316.857421875","16316.857421875","16316.857421875"
"34736","16257.59765625","16257.59765625","16257.59765625"
"34801","16185.75","16185.75","16185.75"
"34842","16666.9375","16666.9375","16666.9375"
"34872","16550.6640625","16550.6640625","16550.6640625"
"34883","16324.818359375","16324.818359375","16324.818359375"
"34887","15497.736328125","15497.736328125","15497.736328125"
"34898","16821.47265625","16821.47265625","16821.47265625"
"34903","16575.064453125","16575.064453125","16575.064453125"
"34921","16305.6015625","16305.6015625","16305.6015625"
"34928","17171.716796875","17171.716796875","17171.716796875"
"34954","17216.16015625","17216.16015625","17216.16015625"
"34960","16838.98828125","16838.98828125","16838.98828125"
"34967","16665.263671875","16665.263671875","16665.263671875"
"34968","16836.87890625","16836.87890625","16836.87890625"
"34989","16458.12890625","16458.12890625","16458.12890625"
"35004","17273.78125","17273.78125","17273.78125"
"35011","16328.849609375","16328.849609375","16328.849609375"
"35031","16441.078125","16441.078125","16441.078125"
"35053","16642.236328125","16642.236328125","16642.236328125"
"35066","16929.95703125","16929.95703125","16929.95703125"
"35069","16125.619140625","16125.619140625","16125.619140625"
"35090","16428.8359375","16428.8359375","16428.8359375"
"35107","16306.3984375","16306.3984375","16306.3984375"
"35112","16540.75390625","16540.75390625","16540.75390625"
"35116","16431.640625","16431.640625","16431.640625"
"35120","16575.345703125","16575.345703125","16575.345703125"
"35122","17132.6328125","17132.6328125","17132.6328125"
"35153","16588.71484375","16588.71484375","16588.71484375"
"35175","16554.306640625","16554.306640625","16554.306640625"
"35198","16630.42578125","16630.42578125","16630.42578125"
"35202","16694.37109375","16694.37109375","16694.37109375"
"35214","16442.427734375","16442.427734375","16442.427734375"
"35221","16658.78515625","16658.78515625","16658.78515625"
"35228","16711.263671875","16711.263671875","16711.263671875"
"35233","17150.75390625","17150.75390625","17150.75390625"
"35247","17424.91796875","17424.91796875","17424.91796875"
"35256","16308.0751953125","16308.0751953125","16308.0751953125"
"35260","16318.947265625","16318.947265625","16318.947265625"
"35264","17106.6328125","17106.6328125","17106.6328125"
"35265","16610.6015625","16610.6015625","16610.6015625"
"35276","16949.748046875","16949.748046875","16949.748046875"
"35277","16685.849609375","16685.849609375","16685.849609375"
"35298","16149.6279296875","16149.6279296875","16149.6279296875"
"35306","16361.125","16361.125","16361.125"
"35308","16148.021484375","16148.021484375","16148.021484375"
"35332","16709.994140625","16709.994140625","16709.994140625"
"35349","16514.70703125","16514.70703125","16514.70703125"
"35359","16918.638671875","16918.638671875","16918.638671875"
"35377","15936.900390625","15936.900390625","15936.900390625"
"35412","15920.8984375","15920.8984375","15920.8984375"
"35414","16957.689453125","16957.689453125","16957.689453125"
"35419","16991.609375","16991.609375","16991.609375"
"35427","16642.322265625","16642.322265625","16642.322265625"
"35460","16803.67578125","16803.67578125","16803.67578125"
"35468","16025.4169921875","16025.4169921875","16025.4169921875"
"35475","16572.8125","16572.8125","16572.8125"
"35484","16633.255859375","16633.255859375","16633.255859375"
"35506","16454.4921875","16454.4921875","16454.4921875"
"35513","16909.615234375","16909.615234375","16909.615234375"
"35533","17221.8203125","17221.8203125","17221.8203125"
"35608","17022.70703125","17022.70703125","17022.70703125"
"35627","16616.1640625","16616.1640625","16616.1640625"
"35631","16681.88671875","16681.88671875","16681.88671875"
"35640","17478.0546875","17478.0546875","17478.0546875"
"35647","16364.3828125","16364.3828125","16364.3828125"
"35667","16091.87890625","16091.87890625","16091.87890625"
"35671","16389.767578125","16389.767578125","16389.767578125"
"35679","16712.453125","16712.453125","16712.453125"
"35701","16228.6396484375","16228.6396484375","16228.6396484375"
"35721","15915.4130859375","15915.4130859375","15915.4130859375"
"35725","16657.421875","16657.421875","16657.421875"
"35727","16699.541015625","16699.541015625","16699.541015625"
"35735","17294.6328125","17294.6328125","17294.6328125"
"35737","17068.8984375","17068.8984375","17068.8984375"
"35747","16437.69921875","16437.69921875","16437.69921875"
"35774","16643.859375","16643.859375","16643.859375"
"35783","16340.759765625","16340.759765625","16340.759765625"
"35799","16593.76953125","16593.76953125","16593.76953125"
"35821","16948.134765625","16948.134765625","16948.134765625"
"35827","16727.1796875","16727.1796875","16727.1796875"
"35846","16687.623046875","16687.623046875","16687.623046875"
"35875","17007.076171875","17007.076171875","17007.076171875"
"35890","16868.125","16868.125","16868.125"
"35897","16711.390625","16711.390625","16711.390625"
"35904","16869.587890625","16869.587890625","16869.587890625"
"35951","16896.95703125","16896.95703125","16896.95703125"
"35994","17021.740234375","17021.740234375","17021.740234375"
"36014","17379.328125","17379.328125","17379.328125"
"36016","16805.20703125","16805.20703125","16805.20703125"
"36020","16606.13671875","16606.13671875","16606.13671875"
"36024","16787.65234375","16787.65234375","16787.65234375"
"36057","17047.109375","17047.109375","17047.109375"
"36091","16227.4765625","16227.4765625","16227.4765625"
"36118","16586.869140625","16586.869140625","16586.869140625"
"36150","16237.791015625","16237.791015625","16237.791015625"
"36159","16726.3828125","16726.3828125","16726.3828125"
"36202","16860.10546875","16860.10546875","16860.10546875"
"36205","17125.08984375","17125.08984375","17125.08984375"
"36259","17015.20703125","17015.20703125","17015.20703125"
"36274","16995.810546875","16995.810546875","16995.810546875"
"36281","16870.92578125","16870.92578125","16870.92578125"
"36353","16403.3203125","16403.3203125","16403.3203125"
"36361","16352.0126953125","16352.0126953125","16352.0126953125"
"36362","16660.302734375","16660.302734375","16660.302734375"
"36395","16962.3046875","16962.3046875","16962.3046875"
"36409","17122.08203125","17122.08203125","17122.08203125"
"36411","16841.6171875","16841.6171875","16841.6171875"
"36413","16430.59765625","16430.59765625","16430.59765625"
"36418","16049.43359375","16049.43359375","16049.43359375"
"36422","16754.30859375","16754.30859375","16754.30859375"
"36429","16704.37890625","16704.37890625","16704.37890625"
"36435","17058.482421875","17058.482421875","17058.482421875"
"36445","16992.28515625","16992.28515625","16992.28515625"
"36465","16726.45703125","16726.45703125","16726.45703125"
"36474","16330.123046875","16330.123046875","16330.123046875"
"36516","17064.4296875","17064.4296875","17064.4296875"
"36517","16904.51171875","16904.51171875","16904.51171875"
"36548","17176.28515625","17176.28515625","17176.28515625"
"36566","16833.515625","16833.515625","16833.515625"
"36580","17030.71875","17030.71875","17030.71875"
"36590","16525.2890625","16525.2890625","16525.2890625"
"36597","16670.87890625","16670.87890625","16670.87890625"
"36598","17011.09375","17011.09375","17011.09375"
"36638","17003.33203125","17003.33203125","17003.33203125"
"36644","17000.25390625","17000.25390625","17000.25390625"
"36661","17147.83203125","17147.83203125","17147.83203125"
"36669","16805.578125","16805.578125","16805.578125"
"36688","17012.380859375","17012.380859375","17012.380859375"
"36690","16835.943359375","16835.943359375","16835.943359375"
"36706","16479.443359375","16479.443359375","16479.443359375"
"36713","16723.396484375","16723.396484375","16723.396484375"
"36716","16594.3046875","16594.3046875","16594.3046875"
"36741","17012.734375","17012.734375","17012.734375"
"36742","16742.2109375","16742.2109375","16742.2109375"
"36761","16283.46875","16283.46875","16283.46875"
"36765","16794.783203125","16794.783203125","16794.783203125"
"36768","17639.076171875","17639.076171875","17639.076171875"
"36782","16116.634765625","16116.634765625","16116.634765625"
"36785","17124.8203125","17124.8203125","17124.8203125"
"36807","16528.060546875","16528.060546875","16528.060546875"
"36809","16636.669921875","16636.669921875","16636.669921875"
"36818","16990.1015625","16990.1015625","16990.1015625"
"36821","16971.00390625","16971.00390625","16971.00390625"
"36837","16728.541015625","16728.541015625","16728.541015625"
"36840","16862.11328125","16862.11328125","16862.11328125"
"36841","17073.44921875","17073.44921875","17073.44921875"
"36844","17009.58984375","17009.58984375","17009.58984375"
"36845","16305.8984375","16305.8984375","16305.8984375"
"36850","16644.92578125","16644.92578125","16644.92578125"
"36854","16604.54296875","16604.54296875","16604.54296875"
"36896","16666.40234375","16666.40234375","16666.40234375"
"36909","17060.951171875","17060.951171875","17060.951171875"
"36932","16575.828125","16575.828125","16575.828125"
"36953","16816.71875","16816.71875","16816.71875"
"36954","16861.353515625","16861.353515625","16861.353515625"
"36961","16551.1171875","16551.1171875","16551.1171875"
"36974","16591.203125","16591.203125","16591.203125"
"36981","17236.21875","17236.21875","17236.21875"
"36988","16550.07421875","16550.07421875","16550.07421875"
"36991","16970.61328125","16970.61328125","16970.61328125"
"36998","16939.63671875","16939.63671875","16939.63671875"
"37013","16349","16349","16349"
"37016","16309.083984375","16309.083984375","16309.083984375"
"37024","16515.6953125","16515.6953125","16515.6953125"
"37038","17046.919921875","17046.919921875","17046.919921875"
"37047","16655.2890625","16655.2890625","16655.2890625"
"37057","16879.189453125","16879.189453125","16879.189453125"
"37064","16853.078125","16853.078125","16853.078125"
"37083","17306.6484375","17306.6484375","17306.6484375"
"37086","16968.14453125","16968.14453125","16968.14453125"
"37103","17019.5","17019.5","17019.5"
"37121","16861.22265625","16861.22265625","16861.22265625"
"37137","16513.85546875","16513.85546875","16513.85546875"
"37155","17058.50390625","17058.50390625","17058.50390625"
"37211","16526.451171875","16526.451171875","16526.451171875"
"37215","16588.689453125","16588.689453125","16588.689453125"
"37229","16792.033203125","16792.033203125","16792.033203125"
"37231","16846.125","16846.125","16846.125"
"37239","17163.07421875","17163.07421875","17163.07421875"
"37241","16898.44921875","16898.44921875","16898.44921875"
"37252","17248.263671875","17248.263671875","17248.263671875"
"37262","17183.87109375","17183.87109375","17183.87109375"
"37281","16319.7666015625","16319.7666015625","16319.7666015625"
"37288","17019.974609375","17019.974609375","17019.974609375"
"37313","16803.890625","16803.890625","16803.890625"
"37322","16689.751953125","16689.751953125","16689.751953125"
"37346","16889.24609375","16889.24609375","16889.24609375"
"37356","16909.26953125","16909.26953125","16909.26953125"
"37398","16774.3046875","16774.3046875","16774.3046875"
"37399","17096.060546875","17096.060546875","17096.060546875"
"37463","16800.82421875","16800.82421875","16800.82421875"
"37465","16313.130859375","16313.130859375","16313.130859375"
"37501","17200.44140625","17200.44140625","17200.44140625"
"37534","16870.50390625","16870.50390625","16870.50390625"
"37556","16042.525390625","16042.525390625","16042.525390625"
"37557","16817.75","16817.75","16817.75"
"37585","16953.392578125","16953.392578125","16953.392578125"
"37590","17165.99609375","17165.99609375","17165.99609375"
"37591","16668.6953125","16668.6953125","16668.6953125"
"37615","16460.4921875","16460.4921875","16460.4921875"
"37620","16746.978515625","16746.978515625","16746.978515625"
"37654","17093.09375","17093.09375","17093.09375"
"37658","17220.34375","17220.34375","17220.34375"
"37661","17071.419921875","17071.419921875","17071.419921875"
"37664","17146.5390625","17146.5390625","17146.5390625"
"37677","16926.87890625","16926.87890625","16926.87890625"
"37710","16793.08984375","16793.08984375","16793.08984375"
"37726","16983.3359375","16983.3359375","16983.3359375"
"37731","16820.9453125","16820.9453125","16820.9453125"
"37744","16695.75390625","16695.75390625","16695.75390625"
"37781","16937.88671875","16937.88671875","16937.88671875"
"37793","16953.123046875","16953.123046875","16953.123046875"
"37828","16754.203125","16754.203125","16754.203125"
"37832","16676.849609375","16676.849609375","16676.849609375"
"37843","16548.5625","16548.5625","16548.5625"
"37853","16677.1953125","16677.1953125","16677.1953125"
"37854","17417.82421875","17417.82421875","17417.82421875"
"37855","17386.546875","17386.546875","17386.546875"
"37856","16946.740234375","16946.740234375","16946.740234375"
"37880","17195.6171875","17195.6171875","17195.6171875"
"37884","16710.40625","16710.40625","16710.40625"
"37899","16483.4296875","16483.4296875","16483.4296875"
"37903","16548.65234375","16548.65234375","16548.65234375"
"37913","16577.080078125","16577.080078125","16577.080078125"
"37929","17452.404296875","17452.404296875","17452.404296875"
"37933","16568.244140625","16568.244140625","16568.244140625"
"37973","17060.9375","17060.9375","17060.9375"
"37996","17030.828125","17030.828125","17030.828125"
"37998","17199.8046875","17199.8046875","17199.8046875"
"38019","17239.115234375","17239.115234375","17239.115234375"
"38035","17004.796875","17004.796875","17004.796875"
"38040","16879.95703125","16879.95703125","16879.95703125"
"38044","17696.8203125","17696.8203125","17696.8203125"
"38057","16751.763671875","16751.763671875","16751.763671875"
"38060","16691.98046875","16691.98046875","16691.98046875"
"38066","17036.15234375","17036.15234375","17036.15234375"
"38074","16820.681640625","16820.681640625","16820.681640625"
"38115","17020.697265625","17020.697265625","17020.697265625"
"38159","16865.3671875","16865.3671875","16865.3671875"
"38166","17078.3046875","17078.3046875","17078.3046875"
"38169","16800.806640625","16800.806640625","16800.806640625"
"38182","17159.431640625","17159.431640625","17159.431640625"
"38196","17076.953125","17076.953125","17076.953125"
"38199","17623.37109375","17623.37109375","17623.37109375"
"38208","16554.55859375","16554.55859375","16554.55859375"
"38215","16729.80078125","16729.80078125","16729.80078125"
"38239","17038.796875","17038.796875","17038.796875"
"38240","16901.20703125","16901.20703125","16901.20703125"
"38274","16803.6171875","16803.6171875","16803.6171875"
"38301","17209.001953125","17209.001953125","17209.001953125"
"38304","16710.271484375","16710.271484375","16710.271484375"
"38318","16610.2265625","16610.2265625","16610.2265625"
"38380","17059.28125","17059.28125","17059.28125"
"38384","17012.224609375","17012.224609375","17012.224609375"
"38388","17394.609375","17394.609375","17394.609375"
"38404","16361.439453125","16361.439453125","16361.439453125"
"38420","16786.9140625","16786.9140625","16786.9140625"
"38446","17183.615234375","17183.615234375","17183.615234375"
"38508","16453.48828125","16453.48828125","16453.48828125"
"38522","17272.76953125","17272.76953125","17272.76953125"
"38532","16691.3125","16691.3125","16691.3125"
"38537","16744.521484375","16744.521484375","16744.521484375"
"38550","16782.103515625","16782.103515625","16782.103515625"
"38567","16983.181640625","16983.181640625","16983.181640625"
"38582","16934.76171875","16934.76171875","16934.76171875"
"38597","16877.677734375","16877.677734375","16877.677734375"
"38632","17068.53515625","17068.53515625","17068.53515625"
"38644","17048.25","17048.25","17048.25"
"38662","17066.05859375","17066.05859375","17066.05859375"
"38669","16353.3984375","16353.3984375","16353.3984375"
"38687","16343.943359375","16343.943359375","16343.943359375"
"38693","16953.3671875","16953.3671875","16953.3671875"
"38699","16661.32421875","16661.32421875","16661.32421875"
"38733","17172.671875","17172.671875","17172.671875"
"38752","16622.259765625","16622.259765625","16622.259765625"
"38791","17134.84375","17134.84375","17134.84375"
"38802","16821.982421875","16821.982421875","16821.982421875"
"38824","16611.78515625","16611.78515625","16611.78515625"
"38828","16733.265625","16733.265625","16733.265625"
"38829","16718.44140625","16718.44140625","16718.44140625"
"38846","17244.828125","17244.828125","17244.828125"
"38859","16961.12109375","16961.12109375","16961.12109375"
"38879","17012.515625","17012.515625","17012.515625"
"38880","16658.083984375","16658.083984375","16658.083984375"
"38909","16941.3515625","16941.3515625","16941.3515625"
"38916","17090.091796875","17090.091796875","17090.091796875"
"38918","16756.8984375","16756.8984375","16756.8984375"
"38920","16730.0703125","16730.0703125","16730.0703125"
"38935","17081.638671875","17081.638671875","17081.638671875"
"38955","17040.330078125","17040.330078125","17040.330078125"
"38956","16979.1953125","16979.1953125","16979.1953125"
"38959","17317.703125","17317.703125","17317.703125"
"38964","17121.16796875","17121.16796875","17121.16796875"
"39016","16683.55078125","16683.55078125","16683.55078125"
"39025","17600.70703125","17600.70703125","17600.70703125"
"39046","17420.84375","17420.84375","17420.84375"
"39088","16646.658203125","16646.658203125","16646.658203125"
"39109","17464.044921875","17464.044921875","17464.044921875"
"39110","16493.0859375","16493.0859375","16493.0859375"
"39122","16659.0390625","16659.0390625","16659.0390625"
"39133","17116.65234375","17116.65234375","17116.65234375"
"39147","17371.26953125","17371.26953125","17371.26953125"
"39155","17070.40234375","17070.40234375","17070.40234375"
"39162","16572.0546875","16572.0546875","16572.0546875"
"39196","16950.296875","16950.296875","16950.296875"
"39202","16783.8671875","16783.8671875","16783.8671875"
"39214","16885.25","16885.25","16885.25"
"39216","17209.3828125","17209.3828125","17209.3828125"
"39263","16882.447265625","16882.447265625","16882.447265625"
"39264","17592.005859375","17592.005859375","17592.005859375"
"39273","17204.27734375","17204.27734375","17204.27734375"
"39279","16425.04296875","16425.04296875","16425.04296875"
"39286","18026.275390625","18026.275390625","18026.275390625"
"39290","17149.52734375","17149.52734375","17149.52734375"
"39291","17005.076171875","17005.076171875","17005.076171875"
"39292","16622.98046875","16622.98046875","16622.98046875"
"39299","17018.8671875","17018.8671875","17018.8671875"
"39305","17131.666015625","17131.666015625","17131.666015625"
"39316","17429.06640625","17429.06640625","17429.06640625"
"39321","16868.2109375","16868.2109375","16868.2109375"
"39330","17411.15234375","17411.15234375","17411.15234375"
"39335","17082.646484375","17082.646484375","17082.646484375"
"39346","16763.1015625","16763.1015625","16763.1015625"
"39370","17271.607421875","17271.607421875","17271.607421875"
"39386","16734.73046875","16734.73046875","16734.73046875"
"39411","16962.498046875","16962.498046875","16962.498046875"
"39423","17073.1796875","17073.1796875","17073.1796875"
"39431","16549.86328125","16549.86328125","16549.86328125"
"39436","17600.7890625","17600.7890625","17600.7890625"
"39478","16948.77734375","16948.77734375","16948.77734375"
"39482","17225.439453125","17225.439453125","17225.439453125"
"39501","17145.779296875","17145.779296875","17145.779296875"
"39538","16517.658203125","16517.658203125","16517.658203125"
"39563","16660.111328125","16660.111328125","16660.111328125"
"39565","16896.45703125","16896.45703125","16896.45703125"
"39574","17054.28125","17054.28125","17054.28125"
"39582","16988.66796875","16988.66796875","16988.66796875"
"39595","16970.8984375","16970.8984375","16970.8984375"
"39601","16783.11328125","16783.11328125","16783.11328125"
"39635","17091.81640625","17091.81640625","17091.81640625"
"39639","16852.20703125","16852.20703125","16852.20703125"
"39643","16817.591796875","16817.591796875","16817.591796875"
"39647","16856.109375","16856.109375","16856.109375"
"39653","16739.994140625","16739.994140625","16739.994140625"
"39671","16564.41015625","16564.41015625","16564.41015625"
"39700","16749.77734375","16749.77734375","16749.77734375"
"39716","16734.8125","16734.8125","16734.8125"
"39736","16703.060546875","16703.060546875","16703.060546875"
"39745","16708.765625","16708.765625","16708.765625"
"39746","17322.685546875","17322.685546875","17322.685546875"
"39764","17003.25","17003.25","17003.25"
"39794","16580.314453125","16580.314453125","16580.314453125"
"39805","16867.61328125","16867.61328125","16867.61328125"
"39825","16881.98046875","16881.98046875","16881.98046875"
"39841","16743.16796875","16743.16796875","16743.16796875"
"39861","17249.0546875","17249.0546875","17249.0546875"
"39890","16789.37109375","16789.37109375","16789.37109375"
"39953","17111.6953125","17111.6953125","17111.6953125"
"39968","16377.8466796875","16377.8466796875","16377.8466796875"
"39970","17115.2109375","17115.2109375","17115.2109375"
"39972","17143.513671875","17143.513671875","17143.513671875"
"39977","16962.12109375","16962.12109375","16962.12109375"
"39984","16829.7421875","16829.7421875","16829.7421875"
"39987","17131.794921875","17131.794921875","17131.794921875"
"39991","16979.2421875","16979.2421875","16979.2421875"
"40059","16898.4609375","16898.4609375","16898.4609375"
"40066","16932.625","16932.625","16932.625"
"40076","17420.609375","17420.609375","17420.609375"
"40092","17330.88671875","17330.88671875","17330.88671875"
"40130","16990.798828125","16990.798828125","16990.798828125"
"40142","16582.91015625","16582.91015625","16582.91015625"
"40144","17174.208984375","17174.208984375","17174.208984375"
"40145","17149.81640625","17149.81640625","17149.81640625"
"40149","16851.91015625","16851.91015625","16851.91015625"
"40158","16872.986328125","16872.986328125","16872.986328125"
"40230","17377.439453125","17377.439453125","17377.439453125"
"40251","17340.626953125","17340.626953125","17340.626953125"
"40263","17507.00390625","17507.00390625","17507.00390625"
"40277","16940.8515625","16940.8515625","16940.8515625"
"40293","16724.17578125","16724.17578125","16724.17578125"
"40294","16938.619140625","16938.619140625","16938.619140625"
"40300","17359.0390625","17359.0390625","17359.0390625"
"40315","16701.671875","16701.671875","16701.671875"
"40324","16898.13671875","16898.13671875","16898.13671875"
"40351","17016.353515625","17016.353515625","17016.353515625"
"40367","17035.8203125","17035.8203125","17035.8203125"
"40394","17122.46484375","17122.46484375","17122.46484375"
"40417","16869.15625","16869.15625","16869.15625"
"40442","16765.640625","16765.640625","16765.640625"
"40469","17249.625","17249.625","17249.625"
"40473","17117.078125","17117.078125","17117.078125"
"40480","17041.25390625","17041.25390625","17041.25390625"
"40481","16954.876953125","16954.876953125","16954.876953125"
"40488","16951.75390625","16951.75390625","16951.75390625"
"40491","16686.27734375","16686.27734375","16686.27734375"
"40506","16714.37109375","16714.37109375","16714.37109375"
"40508","16519.587890625","16519.587890625","16519.587890625"
"40519","16876.232421875","16876.232421875","16876.232421875"
"40523","17178.9921875","17178.9921875","17178.9921875"
"40530","17509.71875","17509.71875","17509.71875"
"40542","16806.13671875","16806.13671875","16806.13671875"
"40552","17293.3046875","17293.3046875","17293.3046875"
"40560","16505.548828125","16505.548828125","16505.548828125"
"40576","17437.728515625","17437.728515625","17437.728515625"
"40580","17216.4921875","17216.4921875","17216.4921875"
"40590","17186.462890625","17186.462890625","17186.462890625"
"40594","17415.97265625","17415.97265625","17415.97265625"
"40598","17470.205078125","17470.205078125","17470.205078125"
"40600","17680.2109375","17680.2109375","17680.2109375"
"40614","17011.02734375","17011.02734375","17011.02734375"
"40666","17044.7109375","17044.7109375","17044.7109375"
"40678","17104.484375","17104.484375","17104.484375"
"40679","17175.3828125","17175.3828125","17175.3828125"
"40683","16477.5625","16477.5625","16477.5625"
"40723","17062.34375","17062.34375","17062.34375"
"40726","17268.126953125","17268.126953125","17268.126953125"
"40764","16605.73046875","16605.73046875","16605.73046875"
"40769","17242.939453125","17242.939453125","17242.939453125"
"40774","16687.9140625","16687.9140625","16687.9140625"
"40775","16536.05859375","16536.05859375","16536.05859375"
"40782","17784.33984375","17784.33984375","17784.33984375"
"40807","17284.28515625","17284.28515625","17284.28515625"
"40827","17151.037109375","17151.037109375","17151.037109375"
"40832","17291.478515625","17291.478515625","17291.478515625"
"40858","16576.57421875","16576.57421875","16576.57421875"
"40880","17166.736328125","17166.736328125","17166.736328125"
"40883","16716.02734375","16716.02734375","16716.02734375"
"40894","16950.765625","16950.765625","16950.765625"
"40905","16827.71484375","16827.71484375","16827.71484375"
"40928","17301.02734375","17301.02734375","17301.02734375"
"40937","17083.296875","17083.296875","17083.296875"
"40944","16425.34375","16425.34375","16425.34375"
"40946","17277.501953125","17277.501953125","17277.501953125"
"40959","17357.671875","17357.671875","17357.671875"
"40962","17016.21875","17016.21875","17016.21875"
"40964","16958.119140625","16958.119140625","16958.119140625"
"40994","16939.19140625","16939.19140625","16939.19140625"
"41015","17405.82421875","17405.82421875","17405.82421875"
"41016","17404.3671875","17404.3671875","17404.3671875"
"41019","17168.703125","17168.703125","17168.703125"
"41037","17430.67578125","17430.67578125","17430.67578125"
"41046","16602.73046875","16602.73046875","16602.73046875"
"41049","16920.62109375","16920.62109375","16920.62109375"
"41070","16595.54296875","16595.54296875","16595.54296875"
"41073","17616.17578125","17616.17578125","17616.17578125"
"41084","17049.384765625","17049.384765625","17049.384765625"
"41098","17088.8046875","17088.8046875","17088.8046875"
"41108","17264.28125","17264.28125","17264.28125"
"41124","16980.755859375","16980.755859375","16980.755859375"
"41162","17013.732421875","17013.732421875","17013.732421875"
"41208","17205.439453125","17205.439453125","17205.439453125"
"41234","17453.869140625","17453.869140625","17453.869140625"
"41248","17504.935546875","17504.935546875","17504.935546875"
"41264","16833.7734375","16833.7734375","16833.7734375"
"41275","17147.71875","17147.71875","17147.71875"
"41299","17106.25390625","17106.25390625","17106.25390625"
"41300","17389.53125","17389.53125","17389.53125"
"41305","17026.087890625","17026.087890625","17026.087890625"
"41307","16589.4296875","16589.4296875","16589.4296875"
"41308","16551.515625","16551.515625","16551.515625"
"41326","16927.9453125","16927.9453125","16927.9453125"
"41328","17093.115234375","17093.115234375","17093.115234375"
"41336","17429.712890625","17429.712890625","17429.712890625"
"41348","17180.93359375","17180.93359375","17180.93359375"
"41353","16681.6484375","16681.6484375","16681.6484375"
"41369","16852.201171875","16852.201171875","16852.201171875"
"41385","17121.013671875","17121.013671875","17121.013671875"
"41410","17154.15234375","17154.15234375","17154.15234375"
"41416","17000.564453125","17000.564453125","17000.564453125"
"41461","16985.203125","16985.203125","16985.203125"
"41490","17353.83203125","17353.83203125","17353.83203125"
"41498","16956.65625","16956.65625","16956.65625"
"41505","16925.642578125","16925.642578125","16925.642578125"
"41506","17059.736328125","17059.736328125","17059.736328125"
"41525","17293.2109375","17293.2109375","17293.2109375"
"41556","17479.62890625","17479.62890625","17479.62890625"
"41562","16981.5234375","16981.5234375","16981.5234375"
"41612","17171.796875","17171.796875","17171.796875"
"41642","17256.013671875","17256.013671875","17256.013671875"
"41652","17191.658203125","17191.658203125","17191.658203125"
"41700","17394.12109375","17394.12109375","17394.12109375"
"41705","17195.5703125","17195.5703125","17195.5703125"
"41709","17139.3984375","17139.3984375","17139.3984375"
"41726","16996.46875","16996.46875","16996.46875"
"41771","16855.154296875","16855.154296875","16855.154296875"
"41772","17226.859375","17226.859375","17226.859375"
"41779","16737.251953125","16737.251953125","16737.251953125"
"41781","17465.609375","17465.609375","17465.609375"
"41792","16841.0625","16841.0625","16841.0625"
"41798","17091.74609375","17091.74609375","17091.74609375"
"41801","16945.34375","16945.34375","16945.34375"
"41820","17419.4375","17419.4375","17419.4375"
"41840","17259.7734375","17259.7734375","17259.7734375"
"41841","17355.75390625","17355.75390625","17355.75390625"
"41883","16994.92578125","16994.92578125","16994.92578125"
"41922","17263.71875","17263.71875","17263.71875"
"41952","16730.013671875","16730.013671875","16730.013671875"
"41959","17660.51171875","17660.51171875","17660.51171875"
"41965","17329.1015625","17329.1015625","17329.1015625"
"41977","16869.015625","16869.015625","16869.015625"
"41997","16809.7265625","16809.7265625","16809.7265625"
"42013","17066.7890625","17066.7890625","17066.7890625"
"42039","16915.435546875","16915.435546875","16915.435546875"
"42043","16788.560546875","16788.560546875","16788.560546875"
"42089","17338.7109375","17338.7109375","17338.7109375"
"42112","17736.9765625","17736.9765625","17736.9765625"
"42133","17104.859375","17104.859375","17104.859375"
"42134","16592.62890625","16592.62890625","16592.62890625"
"42152","17510.171875","17510.171875","17510.171875"
"42167","17605.998046875","17605.998046875","17605.998046875"
"42173","16906.318359375","16906.318359375","16906.318359375"
"42187","16851.61328125","16851.61328125","16851.61328125"
"42188","17591.90234375","17591.90234375","17591.90234375"
"42194","17131.099609375","17131.099609375","17131.099609375"
"42208","16903.83984375","16903.83984375","16903.83984375"
"42209","17083.91796875","17083.91796875","17083.91796875"
"42223","17408.97265625","17408.97265625","17408.97265625"
"42233","17090.7578125","17090.7578125","17090.7578125"
"42238","17028.5703125","17028.5703125","17028.5703125"
"42253","17843.80859375","17843.80859375","17843.80859375"
"42257","17315.95703125","17315.95703125","17315.95703125"
"42263","16702.583984375","16702.583984375","16702.583984375"
"42282","16800.173828125","16800.173828125","16800.173828125"
"42300","16801.23046875","16801.23046875","16801.23046875"
"42307","16675.0703125","16675.0703125","16675.0703125"
"42309","16709.953125","16709.953125","16709.953125"
"42324","16747.640625","16747.640625","16747.640625"
"42348","16638.025390625","16638.025390625","16638.025390625"
"42349","17513.732421875","17513.732421875","17513.732421875"
"42377","17038.115234375","17038.115234375","17038.115234375"
"42381","16653.203125","16653.203125","16653.203125"
"42383","17015.94140625","17015.94140625","17015.94140625"
"42388","17043.9765625","17043.9765625","17043.9765625"
"42390","16830.45703125","16830.45703125","16830.45703125"
"42407","17589.046875","17589.046875","17589.046875"
