"Step","dual_nyc_man_south_paper_v2_mode0 - combined/total_reward","dual_nyc_man_south_paper_v2_mode0 - combined/total_reward__MIN","dual_nyc_man_south_paper_v2_mode0 - combined/total_reward__MAX"
"22086","18668.912423465423","18668.912423465423","18668.912423465423"
"22087","17999.37737820513","17999.37737820513","17999.37737820513"
"22140","17859.31245512821","17859.31245512821","17859.31245512821"
"22227","17821.16587912088","17821.16587912088","17821.16587912088"
"22228","18057.795301365302","18057.795301365302","18057.795301365302"
"22244","18328.725136613393","18328.725136613393","18328.725136613393"
"22271","17332.19122868798","17332.19122868798","17332.19122868798"
"22283","18107.882030330784","18107.882030330784","18107.882030330784"
"22284","18347.18071758797","18347.18071758797","18347.18071758797"
"22287","18064.005507881007","18064.005507881007","18064.005507881007"
"22308","17948.7748489566","17948.7748489566","17948.7748489566"
"22311","17295.439322982576","17295.439322982576","17295.439322982576"
"22316","18090.965401903653","18090.965401903653","18090.965401903653"
"22336","17527.394056970807","17527.394056970807","17527.394056970807"
"22357","18225.571156260405","18225.571156260405","18225.571156260405"
"22360","18023.05718883894","18023.05718883894","18023.05718883894"
"22386","17826.218793040294","17826.218793040294","17826.218793040294"
"22391","18062.37068875569","18062.37068875569","18062.37068875569"
"22426","18386.123033799537","18386.123033799537","18386.123033799537"
"22451","17667.795846542347","17667.795846542347","17667.795846542347"
"22466","18104.777110417363","18104.777110417363","18104.777110417363"
"22485","17769.616999472753","17769.616999472753","17769.616999472753"
"22486","18403.78831055056","18403.78831055056","18403.78831055056"
"22492","18552.640378982127","18552.640378982127","18552.640378982127"
"22526","17391.33901467977","17391.33901467977","17391.33901467977"
"22534","17782.308300643803","17782.308300643803","17782.308300643803"
"22535","18559.050481879232","18559.050481879232","18559.050481879232"
"22543","18390.94272782773","18390.94272782773","18390.94272782773"
"22551","18019.659546758798","18019.659546758798","18019.659546758798"
"22565","17887.791914085916","17887.791914085916","17887.791914085916"
"22577","18327.27591913642","18327.27591913642","18327.27591913642"
"22599","18007.790383644133","18007.790383644133","18007.790383644133"
"22614","18646.610790043287","18646.610790043287","18646.610790043287"
"22634","18232.089143856145","18232.089143856145","18232.089143856145"
"22688","18493.245175463428","18493.245175463428","18493.245175463428"
"22713","17985.44838708514","17985.44838708514","17985.44838708514"
"22715","18203.40098024198","18203.40098024198","18203.40098024198"
"22717","18431.947671994676","18431.947671994676","18431.947671994676"
"22729","17840.940571456325","17840.940571456325","17840.940571456325"
"22735","17456.919864385614","17456.919864385614","17456.919864385614"
"22780","18302.494974247977","18302.494974247977","18302.494974247977"
"22806","17650.54459163059","17650.54459163059","17650.54459163059"
"22832","17825.561593129096","17825.561593129096","17825.561593129096"
"22837","17847.750357392615","17847.750357392615","17847.750357392615"
"22846","17640.3797990343","17640.3797990343","17640.3797990343"
"22848","17921.58549675325","17921.58549675325","17921.58549675325"
"22861","18169.40377059052","18169.40377059052","18169.40377059052"
"22866","17934.87626551227","17934.87626551227","17934.87626551227"
"22869","17890.955820401818","17890.955820401818","17890.955820401818"
"22900","18016.531590187595","18016.531590187595","18016.531590187595"
"22916","18643.222365800866","18643.222365800866","18643.222365800866"
"22923","17896.511172605176","17896.511172605176","17896.511172605176"
"22930","18180.21225715951","18180.21225715951","18180.21225715951"
"22956","17823.399305971812","17823.399305971812","17823.399305971812"
"22958","18274.72497735598","18274.72497735598","18274.72497735598"
"22960","17462.45951850927","17462.45951850927","17462.45951850927"
"22965","18386.98873709624","18386.98873709624","18386.98873709624"
"22966","17832.711102980356","17832.711102980356","17832.711102980356"
"22977","18351.12182683983","18351.12182683983","18351.12182683983"
"23000","17521.570187146186","17521.570187146186","17521.570187146186"
"23011","17556.175944721945","17556.175944721945","17556.175944721945"
"23017","18381.988760545013","18381.988760545013","18381.988760545013"
"23020","17856.157179070928","17856.157179070928","17856.157179070928"
"23035","18220.956946248203","18220.956946248203","18220.956946248203"
"23047","17979.060804417808","17979.060804417808","17979.060804417808"
"23083","18215.941339715842","18215.941339715842","18215.941339715842"
"23090","17538.01662537463","17538.01662537463","17538.01662537463"
"23119","18026.379675074924","18026.379675074924","18026.379675074924"
"23131","17667.165651764903","17667.165651764903","17667.165651764903"
"23135","17793.16888888889","17793.16888888889","17793.16888888889"
"23162","17983.9059470252","17983.9059470252","17983.9059470252"
"23164","18243.18135858586","18243.18135858586","18243.18135858586"
"23225","18350.855951881458","18350.855951881458","18350.855951881458"
"23245","18143.459282828284","18143.459282828284","18143.459282828284"
"23276","17741.639922882678","17741.639922882678","17741.639922882678"
"23277","17773.42945732046","17773.42945732046","17773.42945732046"
"23294","17739.132288461537","17739.132288461537","17739.132288461537"
"23331","17896.22726387502","17896.22726387502","17896.22726387502"
"23334","18006.066922244427","18006.066922244427","18006.066922244427"
"23363","17874.335322538573","17874.335322538573","17874.335322538573"
"23409","18152.98804384505","18152.98804384505","18152.98804384505"
"23410","17519.04463905539","17519.04463905539","17519.04463905539"
"23429","17661.91193575869","17661.91193575869","17661.91193575869"
"23441","17962.609054750807","17962.609054750807","17962.609054750807"
"23442","18416.36008216783","18416.36008216783","18416.36008216783"
"23454","18207.292006604508","18207.292006604508","18207.292006604508"
"23462","17768.44283843934","17768.44283843934","17768.44283843934"
"23476","18315.747573371078","18315.747573371078","18315.747573371078"
"23508","17796.99061186036","17796.99061186036","17796.99061186036"
"23513","17623.8771465479","17623.8771465479","17623.8771465479"
"23520","17559.536401071153","17559.536401071153","17559.536401071153"
"23526","17623.040716255964","17623.040716255964","17623.040716255964"
"23542","17863.4849023754","17863.4849023754","17863.4849023754"
"23553","17345.195998335","17345.195998335","17345.195998335"
"23579","18326.17542646243","18326.17542646243","18326.17542646243"
"23585","17938.370274614274","17938.370274614274","17938.370274614274"
"23596","18228.803660145408","18228.803660145408","18228.803660145408"
"23609","18115.44078987679","18115.44078987679","18115.44078987679"
"23610","18031.31885936286","18031.31885936286","18031.31885936286"
"23616","17775.412091186594","17775.412091186594","17775.412091186594"
"23618","18109.697500832503","18109.697500832503","18109.697500832503"
"23651","17735.518249445002","17735.518249445002","17735.518249445002"
"23659","18282.93958813409","18282.93958813409","18282.93958813409"
"23661","18556.60320956821","18556.60320956821","18556.60320956821"
"23669","18289.012449938957","18289.012449938957","18289.012449938957"
"23698","17703.01888705739","17703.01888705739","17703.01888705739"
"23724","18003.699722804973","18003.699722804973","18003.699722804973"
"23726","17966.69987817738","17966.69987817738","17966.69987817738"
"23743","18091.74441772117","18091.74441772117","18091.74441772117"
"23747","17442.214476551228","17442.214476551228","17442.214476551228"
"23754","18208.950715062718","18208.950715062718","18208.950715062718"
"23763","17991.775298867804","17991.775298867804","17991.775298867804"
"23765","18014.29447680098","18014.29447680098","18014.29447680098"
"23796","17896.921494505496","17896.921494505496","17896.921494505496"
"23856","17714.28384942835","17714.28384942835","17714.28384942835"
"23864","17794.258164696417","17794.258164696417","17794.258164696417"
"23872","17612.0175004995","17612.0175004995","17612.0175004995"
"23875","18130.70445892996","18130.70445892996","18130.70445892996"
"23879","18406.23074675325","18406.23074675325","18406.23074675325"
"23894","17985.6141975802","17985.6141975802","17985.6141975802"
"23935","17607.763249250755","17607.763249250755","17607.763249250755"
"23945","18141.794643523142","18141.794643523142","18141.794643523142"
"23951","18271.403127816633","18271.403127816633","18271.403127816633"
"23962","18119.92847713398","18119.92847713398","18119.92847713398"
"23984","18342.191463314466","18342.191463314466","18342.191463314466"
"24031","17612.983488289487","17612.983488289487","17612.983488289487"
"24036","17645.52365811966","17645.52365811966","17645.52365811966"
"24046","17984.68827905428","17984.68827905428","17984.68827905428"
"24054","18020.714995143746","18020.714995143746","18020.714995143746"
"24095","17676.83207498058","17676.83207498058","17676.83207498058"
"24118","17680.899317016316","17680.899317016316","17680.899317016316"
"24119","17970.96191647242","17970.96191647242","17970.96191647242"
"24128","17904.546281746036","17904.546281746036","17904.546281746036"
"24129","17602.837607975358","17602.837607975358","17602.837607975358"
"24138","17970.77043894994","17970.77043894994","17970.77043894994"
"24164","17919.325650016654","17919.325650016654","17919.325650016654"
"24166","17801.310240731495","17801.310240731495","17801.310240731495"
"24189","18011.087460067713","18011.087460067713","18011.087460067713"
"24208","17869.409910006667","17869.409910006667","17869.409910006667"
"24274","18358.166320429576","18358.166320429576","18358.166320429576"
"24283","17923.50745515596","17923.50745515596","17923.50745515596"
"24290","17856.606324564324","17856.606324564324","17856.606324564324"
"24298","17741.527867798868","17741.527867798868","17741.527867798868"
"24381","18171.97483222333","18171.97483222333","18171.97483222333"
"24383","16846.079920440672","16846.079920440672","16846.079920440672"
"24388","17832.57561979687","17832.57561979687","17832.57561979687"
"24390","18026.29126542902","18026.29126542902","18026.29126542902"
"24401","18187.46171367522","18187.46171367522","18187.46171367522"
"24428","18181.66768639694","18181.66768639694","18181.66768639694"
"24438","17931.913255744257","17931.913255744257","17931.913255744257"
"24449","18273.75748332224","18273.75748332224","18273.75748332224"
"24455","18479.49276032301","18479.49276032301","18479.49276032301"
"24460","18074.202032217785","18074.202032217785","18074.202032217785"
"24464","18160.572543623042","18160.572543623042","18160.572543623042"
"24470","17756.869637029642","17756.869637029642","17756.869637029642"
"24479","18348.755734709735","18348.755734709735","18348.755734709735"
"24487","18178.06572771673","18178.06572771673","18178.06572771673"
"24498","17971.21693964369","17971.21693964369","17971.21693964369"
"24500","17989.64931757132","17989.64931757132","17989.64931757132"
"24508","17952.75456840382","17952.75456840382","17952.75456840382"
"24511","18096.99172924298","18096.99172924298","18096.99172924298"
"24517","17664.44056693307","17664.44056693307","17664.44056693307"
"24555","17983.227175491178","17983.227175491178","17983.227175491178"
"24557","18149.58893611944","18149.58893611944","18149.58893611944"
"24572","17542.56973892774","17542.56973892774","17542.56973892774"
"24576","17446.658838716838","17446.658838716838","17446.658838716838"
"24583","17736.411808608063","17736.411808608063","17736.411808608063"
"24591","18314.81418295593","18314.81418295593","18314.81418295593"
"24594","18226.816845293593","18226.816845293593","18226.816845293593"
"24652","17830.852353063605","17830.852353063605","17830.852353063605"
"24653","17340.990010017762","17340.990010017762","17340.990010017762"
"24672","18043.335166555666","18043.335166555666","18043.335166555666"
"24689","17800.162965062715","17800.162965062715","17800.162965062715"
"24714","18156.22411552337","18156.22411552337","18156.22411552337"
"24718","18226.1821503219","18226.1821503219","18226.1821503219"
"24739","17835.64204906205","17835.64204906205","17835.64204906205"
"24755","17620.985913641918","17620.985913641918","17620.985913641918"
"24778","18242.156525391278","18242.156525391278","18242.156525391278"
"24794","17645.305095376847","17645.305095376847","17645.305095376847"
"24795","18323.674902514154","18323.674902514154","18323.674902514154"
"24809","18085.32302988678","18085.32302988678","18085.32302988678"
"24810","18641.969241841492","18641.969241841492","18641.969241841492"
"24811","18276.044699217447","18276.044699217447","18276.044699217447"
"24816","18125.068311771563","18125.068311771563","18125.068311771563"
"24819","17986.520991647245","17986.520991647245","17986.520991647245"
"24830","18463.320855089358","18463.320855089358","18463.320855089358"
"24833","17723.049892135645","17723.049892135645","17723.049892135645"
"24842","18093.082856671113","18093.082856671113","18093.082856671113"
"24867","17725.983543040296","17725.983543040296","17725.983543040296"
"24875","17888.484132534133","17888.484132534133","17888.484132534133"
"24898","17932.68768212344","17932.68768212344","17932.68768212344"
"24906","18315.13182822733","18315.13182822733","18315.13182822733"
"24925","18032.24933732934","18032.24933732934","18032.24933732934"
"24926","18040.371826617826","18040.371826617826","18040.371826617826"
"24934","17848.86656818182","17848.86656818182","17848.86656818182"
"24974","17673.499731657233","17673.499731657233","17673.499731657233"
"24987","18166.113241896994","18166.113241896994","18166.113241896994"
"25004","18371.80827808303","18371.80827808303","18371.80827808303"
"25008","17627.433073482076","17627.433073482076","17627.433073482076"
"25025","17969.00313564214","17969.00313564214","17969.00313564214"
"25026","17930.649470418473","17930.649470418473","17930.649470418473"
"25031","18163.36822852148","18163.36822852148","18163.36822852148"
"25052","17793.233046259294","17793.233046259294","17793.233046259294"
"25054","17912.151079531577","17912.151079531577","17912.151079531577"
"25091","17542.924077783326","17542.924077783326","17542.924077783326"
"25136","17806.82333760684","17806.82333760684","17806.82333760684"
"25140","17395.682676323675","17395.682676323675","17395.682676323675"
"25141","18235.971844155843","18235.971844155843","18235.971844155843"
"25144","17929.191845210345","17929.191845210345","17929.191845210345"
"25160","17930.716005217004","17930.716005217004","17930.716005217004"
"25161","18215.00831698857","18215.00831698857","18215.00831698857"
"25179","17748.70474986125","17748.70474986125","17748.70474986125"
"25180","18083.07719072594","18083.07719072594","18083.07719072594"
"25202","18064.429506549008","18064.429506549008","18064.429506549008"
"25216","18058.37851523477","18058.37851523477","18058.37851523477"
"25230","17886.927276362527","17886.927276362527","17886.927276362527"
"25237","17747.36211707737","17747.36211707737","17747.36211707737"
"25238","17295.39461380287","17295.39461380287","17295.39461380287"
"25264","18531.546807359307","18531.546807359307","18531.546807359307"
"25276","18333.23407917083","18333.23407917083","18333.23407917083"
"25299","18149.888292374293","18149.888292374293","18149.888292374293"
"25301","17945.64569316795","17945.64569316795","17945.64569316795"
"25309","18167.41013725164","18167.41013725164","18167.41013725164"
"25338","17756.536004329006","17756.536004329006","17756.536004329006"
"25345","18162.217113608618","18162.217113608618","18162.217113608618"
"25351","18162.166084276832","18162.166084276832","18162.166084276832"
"25380","17762.669495892995","17762.669495892995","17762.669495892995"
"25385","17907.877837690092","17907.877837690092","17907.877837690092"
"25387","18494.210454933956","18494.210454933956","18494.210454933956"
"25439","18232.235953435455","18232.235953435455","18232.235953435455"
"25456","17602.28917180042","17602.28917180042","17602.28917180042"
"25473","17525.018865051617","17525.018865051617","17525.018865051617"
"25478","18312.928779276284","18312.928779276284","18312.928779276284"
"25502","17779.35785714286","17779.35785714286","17779.35785714286"
"25539","18079.29160794761","18079.29160794761","18079.29160794761"
"25542","18480.70970010545","18480.70970010545","18480.70970010545"
"25565","18069.3838481796","18069.3838481796","18069.3838481796"
"25580","18364.765091824847","18364.765091824847","18364.765091824847"
"25625","17300.4788514541","17300.4788514541","17300.4788514541"
"25639","17701.061633977133","17701.061633977133","17701.061633977133"
"25652","18184.95123257299","18184.95123257299","18184.95123257299"
"25669","18219.064179764682","18219.064179764682","18219.064179764682"
"25678","18034.43625707626","18034.43625707626","18034.43625707626"
"25682","18188.312864357868","18188.312864357868","18188.312864357868"
"25705","18588.17379015429","18588.17379015429","18588.17379015429"
"25732","18123.577436230436","18123.577436230436","18123.577436230436"
"25739","18077.473027111773","18077.473027111773","18077.473027111773"
"25750","18213.58082656233","18213.58082656233","18213.58082656233"
"25763","18003.313142246647","18003.313142246647","18003.313142246647"
"25773","18213.187775169274","18213.187775169274","18213.187775169274"
"25774","18470.089685869687","18470.089685869687","18470.089685869687"
"25790","17835.349530580534","17835.349530580534","17835.349530580534"
"25804","18377.157592463092","18377.157592463092","18377.157592463092"
"25821","17283.806017454765","17283.806017454765","17283.806017454765"
"25835","17802.40915184815","17802.40915184815","17802.40915184815"
"25845","18322.913651098905","18322.913651098905","18322.913651098905"
"25849","17612.229412531917","17612.229412531917","17612.229412531917"
"25896","17941.271540459544","17941.271540459544","17941.271540459544"
"25898","18508.578730713733","18508.578730713733","18508.578730713733"
"25924","17771.33541061716","17771.33541061716","17771.33541061716"
"25925","18245.58701101676","18245.58701101676","18245.58701101676"
"25931","17870.213995781996","17870.213995781996","17870.213995781996"
"25937","17978.086250971253","17978.086250971253","17978.086250971253"
"25942","17628.680651376406","17628.680651376406","17628.680651376406"
"25957","17895.18020793096","17895.18020793096","17895.18020793096"
"25960","17983.87478779554","17983.87478779554","17983.87478779554"
"25965","18052.71202622378","18052.71202622378","18052.71202622378"
"25970","17354.86811666112","17354.86811666112","17354.86811666112"
"26028","18061.359807969813","18061.359807969813","18061.359807969813"
"26084","17699.930123154623","17699.930123154623","17699.930123154623"
"26093","18413.089425435675","18413.089425435675","18413.089425435675"
"26114","17852.811384365632","17852.811384365632","17852.811384365632"
"26120","17891.167610944613","17891.167610944613","17891.167610944613"
"26131","17800.52026628927","17800.52026628927","17800.52026628927"
"26158","17519.40382492508","17519.40382492508","17519.40382492508"
"26168","18382.85143775669","18382.85143775669","18382.85143775669"
"26226","18386.14212407037","18386.14212407037","18386.14212407037"
"26252","18372.875192057945","18372.875192057945","18372.875192057945"
"26265","18032.02412817738","18032.02412817738","18032.02412817738"
"26306","18304.544158424906","18304.544158424906","18304.544158424906"
"26310","18102.415573121325","18102.415573121325","18102.415573121325"
"26331","17854.030114330115","17854.030114330115","17854.030114330115"
"26364","18484.669732489736","18484.669732489736","18484.669732489736"
"26376","18158.273524642027","18158.273524642027","18158.273524642027"
"26382","18147.945111166613","18147.945111166613","18147.945111166613"
"26392","17500.228611194365","17500.228611194365","17500.228611194365"
"26397","18037.87170890221","18037.87170890221","18037.87170890221"
"26410","18420.710454184707","18420.710454184707","18420.710454184707"
"26430","17787.34160700411","17787.34160700411","17787.34160700411"
"26452","17436.044602147853","17436.044602147853","17436.044602147853"
"26463","17434.373103008107","17434.373103008107","17434.373103008107"
"26481","18349.239722055725","18349.239722055725","18349.239722055725"
"26482","18281.967852869355","18281.967852869355","18281.967852869355"
"26509","18047.826174908427","18047.826174908427","18047.826174908427"
"26528","17856.74717920968","17856.74717920968","17856.74717920968"
"26545","18066.073976939726","18066.073976939726","18066.073976939726"
"26556","17792.05372644023","17792.05372644023","17792.05372644023"
"26597","18379.043397324895","18379.043397324895","18379.043397324895"
"26601","18438.069018953272","18438.069018953272","18438.069018953272"
"26624","17350.528844100343","17350.528844100343","17350.528844100343"
"26625","17817.02265800866","17817.02265800866","17817.02265800866"
"26628","18137.00245995671","18137.00245995671","18137.00245995671"
"26662","18028.15532894883","18028.15532894883","18028.15532894883"
"26685","18040.30169599845","18040.30169599845","18040.30169599845"
"26708","17916.336834471087","17916.336834471087","17916.336834471087"
"26737","18209.697183816184","18209.697183816184","18209.697183816184"
"26752","17912.822922327676","17912.822922327676","17912.822922327676"
"26758","18091.12121267622","18091.12121267622","18091.12121267622"
"26776","17948.918390109895","17948.918390109895","17948.918390109895"
"26833","17883.160413336664","17883.160413336664","17883.160413336664"
"26836","17995.860117327116","17995.860117327116","17995.860117327116"
"26861","17749.87601936952","17749.87601936952","17749.87601936952"
"26876","18378.05733458209","18378.05733458209","18378.05733458209"
"26887","18411.406100011103","18411.406100011103","18411.406100011103"
"26890","17336.380275474527","17336.380275474527","17336.380275474527"
"26944","18018.193987734485","18018.193987734485","18018.193987734485"
"26951","17980.020054195807","17980.020054195807","17980.020054195807"
"26958","18149.944100677105","18149.944100677105","18149.944100677105"
"26980","18556.113726440228","18556.113726440228","18556.113726440228"
"26989","17686.962693306694","17686.962693306694","17686.962693306694"
"27032","18338.348325924082","18338.348325924082","18338.348325924082"
"27045","18131.402110916868","18131.402110916868","18131.402110916868"
"27084","18168.206502664","18168.206502664","18168.206502664"
"27086","17872.793799506053","17872.793799506053","17872.793799506053"
"27103","17818.340682650683","17818.340682650683","17818.340682650683"
"27127","18078.129081696083","18078.129081696083","18078.129081696083"
"27141","17968.210733405485","17968.210733405485","17968.210733405485"
"27191","17992.826755772006","17992.826755772006","17992.826755772006"
"27199","18147.656145354646","18147.656145354646","18147.656145354646"
"27200","17988.785265123766","17988.785265123766","17988.785265123766"
"27208","17892.168821928073","17892.168821928073","17892.168821928073"
"27213","17868.988253829506","17868.988253829506","17868.988253829506"
"27224","17731.64082847708","17731.64082847708","17731.64082847708"
"27251","18585.775920690423","18585.775920690423","18585.775920690423"
"27262","18169.401199522705","18169.401199522705","18169.401199522705"
"27286","18012.295108003113","18012.295108003113","18012.295108003113"
"27304","18648.392622738374","18648.392622738374","18648.392622738374"
"27336","18118.735147963147","18118.735147963147","18118.735147963147"
"27350","18246.94923953824","18246.94923953824","18246.94923953824"
"27372","17511.9457514985","17511.9457514985","17511.9457514985"
"27391","17709.93006085581","17709.93006085581","17709.93006085581"
"27395","17874.45658744034","17874.45658744034","17874.45658744034"
"27432","18068.50356085581","18068.50356085581","18068.50356085581"
"27445","17932.186737456992","17932.186737456992","17932.186737456992"
"27457","17775.371518398268","17775.371518398268","17775.371518398268"
"27463","17577.468972249975","17577.468972249975","17577.468972249975"
"27466","18533.505091297593","18533.505091297593","18533.505091297593"
"27476","18299.52163009213","18299.52163009213","18299.52163009213"
"27479","17971.681785436787","17971.681785436787","17971.681785436787"
"27493","17709.53064668665","17709.53064668665","17709.53064668665"
"27505","17828.98976176601","17828.98976176601","17828.98976176601"
"27508","17994.596526834277","17994.596526834277","17994.596526834277"
"27510","17665.5538521201","17665.5538521201","17665.5538521201"
"27548","17959.75062437562","17959.75062437562","17959.75062437562"
"27566","18194.739202852703","18194.739202852703","18194.739202852703"
"27589","17768.120003468757","17768.120003468757","17768.120003468757"
"27590","18261.45381002331","18261.45381002331","18261.45381002331"
"27595","18387.136894244646","18387.136894244646","18387.136894244646"
"27600","18421.864525668774","18421.864525668774","18421.864525668774"
"27617","18184.929515290267","18184.929515290267","18184.929515290267"
"27629","17975.859661588413","17975.859661588413","17975.859661588413"
"27657","17828.58101681652","17828.58101681652","17828.58101681652"
"27660","18551.07367030192","18551.07367030192","18551.07367030192"
"27679","18192.97408658009","18192.97408658009","18192.97408658009"
"27684","17961.658761044513","17961.658761044513","17961.658761044513"
"27701","18187.230893356646","18187.230893356646","18187.230893356646"
"27727","18506.432091103343","18506.432091103343","18506.432091103343"
"27731","17979.087414113666","17979.087414113666","17979.087414113666"
"27752","18059.21616819292","18059.21616819292","18059.21616819292"
"27769","18052.486449245203","18052.486449245203","18052.486449245203"
"27781","17460.284504190255","17460.284504190255","17460.284504190255"
"27799","17742.131714452218","17742.131714452218","17742.131714452218"
"27832","18193.17826401376","18193.17826401376","18193.17826401376"
"27867","17627.206469974473","17627.206469974473","17627.206469974473"
"27869","17859.106853923855","17859.106853923855","17859.106853923855"
"27899","18085.379833083585","18085.379833083585","18085.379833083585"
"27917","18082.894631701634","18082.894631701634","18082.894631701634"
"27918","17681.150283882787","17681.150283882787","17681.150283882787"
"27920","17684.46095374071","17684.46095374071","17684.46095374071"
"27925","18332.771730574983","18332.771730574983","18332.771730574983"
"27928","18184.81273143523","18184.81273143523","18184.81273143523"
"27935","17934.297427350433","17934.297427350433","17934.297427350433"
"27945","18049.992304750805","18049.992304750805","18049.992304750805"
"27988","18545.483646353645","18545.483646353645","18545.483646353645"
"27992","17753.562199578206","17753.562199578206","17753.562199578206"
"28015","17955.68890051615","17955.68890051615","17955.68890051615"
"28029","18056.974334193583","18056.974334193583","18056.974334193583"
"28069","18158.089754356755","18158.089754356755","18158.089754356755"
"28077","18098.977732850486","18098.977732850486","18098.977732850486"
"28082","17922.152077672334","17922.152077672334","17922.152077672334"
"28083","18065.66197460873","18065.66197460873","18065.66197460873"
"28092","18233.5849963925","18233.5849963925","18233.5849963925"
"28098","17915.003856032854","17915.003856032854","17915.003856032854"
"28107","17881.764279248528","17881.764279248528","17881.764279248528"
"28112","18639.751431318684","18639.751431318684","18639.751431318684"
"28115","17472.174805749808","17472.174805749808","17472.174805749808"
"28117","17835.717789210794","17835.717789210794","17835.717789210794"
"28126","17561.113588855595","17561.113588855595","17561.113588855595"
"28132","18109.23626459652","18109.23626459652","18109.23626459652"
"28165","17730.992400738152","17730.992400738152","17730.992400738152"
"28172","17652.054119991117","17652.054119991117","17652.054119991117"
"28187","17858.32261630037","17858.32261630037","17858.32261630037"
"28193","18377.71583802309","18377.71583802309","18377.71583802309"
"28197","17661.026815684316","17661.026815684316","17661.026815684316"
"28198","18223.94617407592","18223.94617407592","18223.94617407592"
"28228","18481.37894888445","18481.37894888445","18481.37894888445"
"28231","18311.72149941725","18311.72149941725","18311.72149941725"
"28243","18124.48902319903","18124.48902319903","18124.48902319903"
"28247","17612.242935536684","17612.242935536684","17612.242935536684"
"28273","18229.889062382063","18229.889062382063","18229.889062382063"
"28285","17708.6316455489","17708.6316455489","17708.6316455489"
"28339","17924.38211593962","17924.38211593962","17924.38211593962"
"28344","18021.130956904206","18021.130956904206","18021.130956904206"
"28371","18373.410525169278","18373.410525169278","18373.410525169278"
"28372","18179.917234709734","18179.917234709734","18179.917234709734"
"28394","17588.88110650461","17588.88110650461","17588.88110650461"
"28408","18041.93407825508","18041.93407825508","18041.93407825508"
"28409","17445.806207375957","17445.806207375957","17445.806207375957"
"28452","17868.67412296038","17868.67412296038","17868.67412296038"
"28457","18464.647218337217","18464.647218337217","18464.647218337217"
"28459","18257.0474498557","18257.0474498557","18257.0474498557"
"28504","17948.03549037074","17948.03549037074","17948.03549037074"
"28518","18237.77242673993","18237.77242673993","18237.77242673993"
"28547","18085.5320988456","18085.5320988456","18085.5320988456"
"28584","18488.065010628263","18488.065010628263","18488.065010628263"
"28585","18064.765702686207","18064.765702686207","18064.765702686207"
"28590","17975.39504004329","17975.39504004329","17975.39504004329"
"28600","17327.505117882123","17327.505117882123","17327.505117882123"
"28627","17907.83178857254","17907.83178857254","17907.83178857254"
"28659","18448.137034104784","18448.137034104784","18448.137034104784"
"28691","18128.437213952715","18128.437213952715","18128.437213952715"
"28699","18405.675595737594","18405.675595737594","18405.675595737594"
"28705","17942.502891885895","17942.502891885895","17942.502891885895"
"28710","18367.556719752472","18367.556719752472","18367.556719752472"
"28716","17619.21483349984","17619.21483349984","17619.21483349984"
"28720","18198.81228579754","18198.81228579754","18198.81228579754"
"28754","18043.2570009435","18043.2570009435","18043.2570009435"
"28805","18175.254773920526","18175.254773920526","18175.254773920526"
"28824","18135.39558355534","18135.39558355534","18135.39558355534"
"28842","18036.053384032635","18036.053384032635","18036.053384032635"
"28850","17310.940441530693","17310.940441530693","17310.940441530693"
"28865","17828.72331812632","17828.72331812632","17828.72331812632"
"28874","18217.065316655564","18217.065316655564","18217.065316655564"
"28916","18046.891865079368","18046.891865079368","18046.891865079368"
"28938","17658.571970723722","17658.571970723722","17658.571970723722"
"28987","17568.4423989344","17568.4423989344","17568.4423989344"
"28992","17788.718662781663","17788.718662781663","17788.718662781663"
"29003","18085.188447691202","18085.188447691202","18085.188447691202"
"29006","18153.289590548346","18153.289590548346","18153.289590548346"
"29010","18355.214764707518","18355.214764707518","18355.214764707518"
"29020","17820.561225940728","17820.561225940728","17820.561225940728"
"29021","18006.078408979913","18006.078408979913","18006.078408979913"
"29025","17721.468691142192","17721.468691142192","17721.468691142192"
"29058","18073.240590354093","18073.240590354093","18073.240590354093"
"29064","18418.965823926075","18418.965823926075","18418.965823926075"
"29066","17810.57548432124","17810.57548432124","17810.57548432124"
"29075","17959.93949753025","17959.93949753025","17959.93949753025"
"29089","18484.1155986791","18484.1155986791","18484.1155986791"
"29095","18264.333467476972","18264.333467476972","18264.333467476972"
"29103","18190.362760323012","18190.362760323012","18190.362760323012"
"29111","18029.669882367634","18029.669882367634","18029.669882367634"
"29131","18062.12158000333","18062.12158000333","18062.12158000333"
"29156","18363.410912393163","18363.410912393163","18363.410912393163"
"29161","18160.870837551338","18160.870837551338","18160.870837551338"
"29171","18244.07340628816","18244.07340628816","18244.07340628816"
"29174","18428.90694072594","18428.90694072594","18428.90694072594"
"29240","17831.28012620713","17831.28012620713","17831.28012620713"
"29263","18055.04135478411","18055.04135478411","18055.04135478411"
"29271","18301.491979131984","18301.491979131984","18301.491979131984"
"29273","18007.913183288932","18007.913183288932","18007.913183288932"
"29292","17886.6063987679","17886.6063987679","17886.6063987679"
"29305","18101.556916111665","18101.556916111665","18101.556916111665"
"29320","17530.086752802752","17530.086752802752","17530.086752802752"
"29324","17980.290203268953","17980.290203268953","17980.290203268953"
"29344","17924.158310522813","17924.158310522813","17924.158310522813"
"29381","17677.753723609723","17677.753723609723","17677.753723609723"
"29422","18178.287402319904","18178.287402319904","18178.287402319904"
"29459","18032.79547885448","18032.79547885448","18032.79547885448"
"29471","18182.656217587966","18182.656217587966","18182.656217587966"
